id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer,steps_answer
19,2017,"
The reveler

When Admiral Cabral
Set foot in Brazil
The guardian angel of the Indians
Was strolling in Paris.
When he returned from his trip
The Dutchman was already here.
The angel breathes happily:
""It doesn't matter, these are good people,
I'll air out again.""
The angel crossed the bar,
Says goodbye to Pernambuco,
Makes noise, vuco-vuco,
Just like the zeppelin
But a wind hit the angel,
He lost his memory...
And never came back.

MENDES, M. History of Brazil. Rio de Janeiro: Nova Fronteira, 1992.
","
The work of Murilo Mendes is located in the initial phase of Modernism, whose aesthetic proposals are evident in the poem, through a lyrical self that","{'A': 'configures an ideal of nationality through regional integration.\n', 'B': 'harks back to colonialism based on an iconoclastic bias.\n', 'C': 'echoes manifestations of religious syncretism.\n', 'D': 'describes the genesis of the formation of the Brazilian people.\n', 'E': 'promotes innovations in the linguistic repertoire.\n\n'}",{'B': 'harks back to colonialism based on an iconoclastic bias.\n'},No,No,Yes,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{E: promotes innovations in the linguistic repertoire.},"The question is asking about the aesthetic proposals evident in the poem by Murilo Mendes. The passage describes the work of Murilo Mendes as located in the initial phase of Modernism. Among the options provided, the one that best fits the description of Modernism and its focus on innovation in language is 'promotes innovations in the linguistic repertoire.' Therefore, the correct answer is E."
20,2017,"One night in 67, by Renato Terra and Ricardo Calil. 
Publisher Planeta, 296 pages.

But it was one night, that Saturday night of October 21, 1967, that stopped our country. Stopped to watch the final of the III Record Festival, when a 24-year-old young man named Eduardo Lobo, Edu Lobo, left the Paramount Theater in São Paulo after winning the festival's top prize with Ponteio, which he sang accompanied by the charming and beginner Marília Medalha.

It was that night that Chico Buarque sang his Roda viva alongside MPB-4 of Magro, the arranger. That Caetano Veloso shone singing Alegria, alegria with the audience to the sound of the Beat Boys' guitars, that Gilberto Gil presented the tropicalist Domingo no parque with the Mutantes.

That night that ended up becoming a movie, in 2010, in the hands of Renato Terra and Ricardo Calil, has now become a book. The book being launched now is the story of that night, expanded and in a state that in journalistic jargon we call raw material. Those who saw the movie will delight in the stories - and some gossip - that each one has to tell, now without the necessary cuts that a movie requires. And those who did not see the movie have before them a book of stories, thinking well, of History.

VILLAS, A. Available at: www.cartacapital.com.br. Access on: Jun 18, 2014 (adapted).
","
Considering the constitutive elements of the textual genres circulating in society, in this fragment of review predominate
","{'A': 'characterizations of personalities from the Brazilian musical context of the 1960s.\n', 'B': 'controversial issues directed at Brazilian musical production in the 1960s.\n', 'C': 'reports of artists' experiences about the music festivals of 1967.\n', 'D': 'explanations about Brazil's cultural scene during the 1960s.\n', 'E': 'opinions about a work on the musical scene of 1967.\n\n'}",{'E': 'opinions about a work on the musical scene of 1967.\n\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{A: characterizations of personalities from the Brazilian musical context of the 1960s.},"The given text predominantly focuses on describing the personalities from the Brazilian musical context of the 1960s, such as Eduardo Lobo, Chico Buarque, Caetano Veloso, and Gilberto Gil, among others. This is evident from the detailed descriptions of their performances and involvement in the music festivals of 1967."
21,2017,"
Despite many children and teenagers having Barbie as an example of beauty, an infographic made by the website Rehabs.com proved that, if a woman had the measurements of the plastic doll, she wouldn't even be alive.

It's not exactly news that the proportions of the world's most famous doll are absurd for the real world. Activists fighting for a healthier self-image, researchers of eating disorders, and people concerned about the impact of cultural industry on the human psyche have been pointing out for years the influence of models like Barbie on the distortion of the female body.

Neck
With a neck twice as long and 15 centimeters thinner than that of a woman, Barbie would be unable to keep her head up.

Waist
With a waist of 40 centimeters (smaller than her head), the real-life Barbie would only have room in her body to accommodate half a kidney and a few centimeters of intestine.

Hips
The ratio measuring the relationship between Barbie's waist and hips is 0.56, which means that the measurement of her waist represents 56% of the circumference of her hips. This same ratio, in an average American woman, is 0.8.

Available at: http://oglobo.globo.com. Accessed on: May 2, 2015.
","
When addressing the possible influences of the toy industry on the representation of the female body, the text analyzes the
","{'A': 'the notion of globalized beauty conveyed by cultural industry.\n', 'B': 'the influence of the media on women adopting a healthy lifestyle.\n', 'C': 'the relationship between healthy eating and the body standard established by the doll.\n', 'D': 'the proportionality between the representation of the doll's body and the human body.\n', 'E': 'the marketing influence in building a positive self-image of the female body.\n\n'}",{'D': 'the proportionality between the representation of the doll's body and the human body.\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{D: the proportionality between the representation of the doll's body and the human body.},"To answer this question, we need to understand that the text is analyzing the influences of the toy industry on the representation of the female body in relation to Barbie's measurements. The text discusses how Barbie's proportions are unrealistic for a real woman's body, highlighting the distortion created by the doll's representation. Therefore, the most appropriate answer is 'D: the proportionality between the representation of the doll's body and the human body.'"
22,2017,"
Nuances

Euphoria: noisy joy. Happiness: silent joy.
Record: when the actor is on television. Film: when he wants to make it clear that he is not on television.
Pregnant: on any occasion. Expectant: in lines and preferential seats.
Keep: in the drawer. Save: on the computer. Safeguard: in the Army.
Mint: in ice cream, candy or syrup. Mint: in the garden or pineapple juice.
Piece: when you are going to watch. Show: when you are on stage with it.

DUVIVIER, G. Folha de S. Paulo, 24 Mar. 2014 (adapted).
","
The text deals with the difference in meaning between very close words. This difference is presented considering the
","{'A': 'sound alternations.\n', 'B': 'adaptation to usage situations.\n', 'C': 'inflectional marking of words.\n', 'D': 'spelling in the standard language norm.\n', 'E': 'grammatical categories of words.\n\n'}",{'B': 'adaptation to usage situations.\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{B: adaptation to usage situations.},"The text deals with the difference in meaning between very close words, considering how they are adapted to different usage situations."
23,2017,"
Declaration of love

This is a confession of love: I love the Portuguese language. 
It is not easy. It is not malleable. [...] The Portuguese language is 
a real challenge for those who write. Especially for 
those who write by removing the first layer of superficiality from things and people. 

Sometimes it reacts to a more complicated thought. Sometimes it is scared by the unpredictable 
of a sentence. I like to handle it - as I liked to be mounted on a horse and guide it by the reins, sometimes 
at a gallop. I wanted the Portuguese language to reach 
its maximum potential in my hands. And this desire is shared by all who write. A Camões and others alike were not enough 
to give us a ready-made language heritage forever. 
All of us who write are turning the tomb of thought into something that gives it life.

We have these difficulties. But I didn't mention 
the enchantment of dealing with a language that has not been 
profound. What I inherited is not enough for me. 

If I were mute and also couldn't write, and 
they asked me which language I wanted to belong to, I would say: 
English, which is precise and beautiful. But, since I was not born mute and 
could write, it became absolutely clear to me 
that what I really wanted was to write in Portuguese. I even 
wished I hadn't learned other languages: just so that my 
approach to Portuguese would be pure and clear.","
The passage in which Clarice Lispector declares her love for the 
Portuguese language, emphasizing its heritage nature and 
its capacity for renewal, is:","{'A': ' “The Portuguese language is a real challenge for those who write.”\n', 'B': ' “A Camões and others alike were not enough to give us a ready-made language heritage forever.”\n', 'C': ' “All of us who write are turning the tomb of thought into something that gives it life.”\n', 'D': ' “But I didn't mention the enchantment of dealing with a language that has not been profound.”\n', 'E': ' “I even wished I hadn't learned other languages: just so that my approach to Portuguese would be pure and clear.”\n\n'}",{'B': ' “A Camões and others alike were not enough to give us a ready-made language heritage forever.”\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{B:  “A Camões and others alike were not enough to give us a ready-made language heritage forever.”},The passage mentions that 'A Camões and others alike were not enough to give us a ready-made language heritage forever.' This emphasizes Clarice Lispector's love for the Portuguese language and its heritage nature.
27,2017,"
And here, before continuing this show, it is necessary to make a warning to everyone and to each one. At this moment, we find it essential that each one takes a definite position. Without each one taking a definite position, it is not possible for us to continue. It is essential that each one takes a position, be it to the left or to the right. We even admit that some take a neutral position, stay with arms crossed. But it is necessary that each one, once they have taken their position, stick to it! Because otherwise, companions, the theater chairs creak a lot and no one hears anything.

FERNANDES, M.; RANGEL, F. Freedom, freedom. Porto Alegre: L&PM, 2009.
","
The play Freedom, freedom, staged in 1964, presents the impasse experienced by Brazilian society in the face of the current regime. This impasse is represented in the excerpt by","{'A': 'excessive noise produced by the creaking of the theater chairs.\n', 'B': 'indication of neutrality as the best ideological option at that moment.\n', 'C': 'recognition of censorship due to the social engagement of the dramatic text.\n', 'D': 'correlation between political alignment and the bodily position of the spectators.\n', 'E': 'interruption of the show due to the inappropriate behavior of the audience.\n\n'}",{'D': 'correlation between political alignment and the bodily position of the spectators.\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{D: correlation between political alignment and the bodily position of the spectators.},"The excerpt mentions the importance of each individual taking a definite position, either to the left or to the right, or even staying neutral. It emphasizes the need for individuals to stick to their chosen position. This correlates political alignment with the bodily position of the spectators."
29,2017,"
Weekend at the park

Look at my people in the slums and you will realize
From here I see a brand new car
Fully equipped and the old man driving
With his children by his side they are going to the park
Euphoric electronic toys
Automatically I imagine
The kids from the area how they are
Probably running around here and there
Playing barefoot soccer on dirt roads
Yeah, they play the way they can
[...]
Look at that club, how cool
Look at that court, look at that field, look
Look how many people
There's an ice cream shop, cinema, hot pool
[...]
Here I don't see any sports club
No incentive for the kids to attend
The investment in leisure is very scarce
The community center is a failure

RACIONAIS MCs. Racionais MCs. São Paulo: Zimbabwue, 1994 (fragment).
","
The song lyrics present a social reality regarding the distinct distribution of leisure spaces that
","{'A': ' portrays the lack of leisure options for the low-income population, due to lack of adequate space.\n', 'B': ' highlights the irrelevance of leisure options for different social classes, which access it in their own way.\n', 'C': ' expresses the lack of interest of economically less privileged social classes in leisure activities.\n', 'D': ' implies unequal access conditions to leisure, due to lack of infrastructure and investments in equipment.\n', 'E': ' points to the predominance of contemplative leisure in economically privileged classes; and practical leisure in the less privileged ones.\n\n'}","{'D': ' implies unequal access conditions to leisure, due to lack of infrastructure and investments in equipment.\n'}",No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,"{D: implies unequal access conditions to leisure, due to lack of infrastructure and investments in equipment.}","The song lyrics describe a scenario where there is a distinct distribution of leisure spaces, indicating that there is a lack of sports clubs, incentives for kids, and investment in leisure in the community center. This implies that there are unequal access conditions to leisure due to the lack of infrastructure and investments in equipment, as stated in option D."
32,2017,"
On that morning of clear sky and light air, due to the torrential rain of the previous night, I went out for a walk with the sun still hidden to take notice of the first movements of life in the countryside. It didn't take long and the intense smell of coffee brewed by Dona Linda invaded my nostrils and made hunger awaken from that lethargic state derived from the long night of sleep. I put my hands in the water that ran through the bamboo spout and the cold contact gave me goosebumps. But I went on and cupped my hands to my face. With the impact, I stepped back and momentarily lost my breath, but the awakening was immediate. Already awake, I entered the kitchen in search of quenching my hunger and getting close to the warmth of the wood stove. It was when I noticed the slender and discreet figure of a lady accompanied by a boy around five years old already seated at the end of the table in intimate conversation with the lady of the house. After a vigorous 'Good morning!', a warm handshake in the customary introductions, I learned that Dona Flor de Maio was taking her son Adão for treatment of the wounds that were popping up on his body, causing small pustules with reddish edges.","
The linguistic variety of the narrative is suitable for the description of the facts. Therefore, the choice of certain words and expressions used in the text is in service of the","{'A': 'location of speech events in fictional time.\n', 'B': 'composition of the verisimilitude of the portrayed environment.\n', 'C': 'restriction of the narrator's role to observing the scenes reported.\n', 'D': 'mystical construction of female characters by the author of the text.\n', 'E': 'characterization of the linguistic preferences of the male character.\n\n'}",{'B': 'composition of the verisimilitude of the portrayed environment.\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{B: composition of the verisimilitude of the portrayed environment.},"The linguistic variety of the narrative is suitable for the description of the facts, indicating that the choice of words and expressions used in the text serves to create a realistic and believable environment. This aligns with the concept of verisimilitude, which refers to the appearance of truth or reality in the narrative."
33,2017,"
 Zé Araújo began to sing in a sad tone, telling 
to the curious who began to arrive that a woman 
had knelt at the feet of the holy cross and sworn in 
the name of Jesus a great love, but swore and did not fulfill, 
pretended and deceived me, you lied to me, you sinned against God, the heart has reasons that reason itself 
does not know, makes promises and vows, then forgets.

  The caboclo was sad and inspired. After this 
song that gave Neusa goosebumps, he followed with 
a waltz even more spirited, full of difficult words, 
but beautiful as only the serene drop. It was the story of a 
charming doll seen in a crystal showcase on the 
majestic pedestal. Zé Araújo closed his eyes and let 
out his voice:

Her hair had the color/ Of the sun radiating/ 
Fulvous rays of love./ Her eyes were circunvagos/
Of the blue romanticism of lakes/ Lyrical hands, some 
divine arms,/ An unmatched white body/ And the feet 
very small./ Finally I saw in this doll/ A perfect 
Venus.
CASTRO, N. L. The struggles of Ojuara: the man who challenged the devil.
 São Paulo: Arx, 2006 (adapted).
","
The narrator's comment in the novel ""[...] followed with 
a waltz even more spirited, full of difficult words, 
but beautiful as only the serene drop"" relates to the fact 
that this waltz is representative of a linguistic variety
","{'A': ' holder of great social prestige.\n', 'B': ' specific to the oral modality of the language.\n', 'C': ' predictable for the social context of the narrative.\n', 'D': ' constituted of complex syntactic constructions.\n', 'E': ' valuing content over form.\n'}",{'A': ' holder of great social prestige.\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{E: valuing content over form.},The narrator's comment about the waltz being full of difficult words but beautiful as only the serene drop indicates that the waltz is more focused on the content or meaning rather than the complexity of the language used. This suggests that the waltz values content over form.
34,2017,"
The washerwoman began to live as a servant who imposes respect and no longer as a slave. But this sudden privilege was ephemeral. My brothers, in the frequent slips that adulterated this new relationship, were pierced by Emilie's stern gaze; they never willingly accepted that an Indian woman started eating at the dining table, using the same silverware and plates, and pressing their lips against the same crystal glasses and the same porcelain coffee cups. A kind of disgust and repulsion tinged their faces, they no longer ate with the same satisfaction and refused to praise the minced lamb pastries, the cream and date pastries, and the golden almond rice, exuding a smell of toasted onion. That woman, sitting silently with a face traced with wrinkles, was capable of taking away the flavor and smell of food and suppressing the voice and gesture as if her silence or her presence, which was only silence, prevented the other from living.

HATOUM, M. In the Heart of the Amazon. São Paulo: Cia. das Letras, 2000.
","
In presenting a family tension situation, the narrator distills, in this fragment, a perception of human and social relationships marked by
","{'A': 'predominance of class and race stigmas over the intimacy of coexistence.\n', 'B': 'discourse of maintaining a domestic ethic against the subversion of values.\n', 'C': 'desire to overcome the past of scarcity in favor of the present abundance.\n', 'D': 'feeling of insubordination to the authority represented by the family matriarch.\n', 'E': 'resentment towards ingratitude and hypocrisy generated by changes in the house rules.\n\n'}",{'A': 'predominance of class and race stigmas over the intimacy of coexistence.\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{A: predominance of class and race stigmas over the intimacy of coexistence.},"The passage describes how the brothers feel disgusted and repulsed by the Indian woman, Emilie, who started eating with them using the same utensils and sitting at the dining table. This reflects a tension in the family based on class and race stigmas, where the brothers struggle to accept Emilie's new position and presence in the household."
37,2017,"
Contranarciso

in me 
I see the other
and another
and another
finally dozens
trains passing
wagons full of people
hundreds
the other
that is in me
is you
you
and you
just as
I am in you
I am in him
in us
and only when
we are in us
we are at peace
even if we are alone

LEMINSKI, P. Complete Poetry. São Paulo: Cia. das Letras, 2013.
","
The search for identity constitutes a facet of the literary tradition, resized by the contemporary gaze. In the poem, this new dimension reveals the
","{'A': ' absence of identity traits.\n', 'B': ' anguish with loneliness in public.\n', 'C': ' valorization of the discovery of the authentic “I”.\n', 'D': ' perception of empathy as a factor of self-knowledge.\n', 'E': ' impossibility of experiencing experiences of belonging.\n\n'}",{'D': ' perception of empathy as a factor of self-knowledge.\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{D: perception of empathy as a factor of self-knowledge.},"The poem talks about seeing the other in oneself, emphasizing the interconnectedness between individuals. This idea highlights the perception of empathy as a factor of self-knowledge, as understanding others helps in understanding oneself."
36,2017,"TEXT I

The rules of Normative Grammar are based on the works of great writers, in whose language the educated classes put their ideal of perfection, because it is in it that reflects what idiomatic use has stabilized and consecrated.

LIMA, C. H. R. Normative grammar of the Portuguese language. Rio de Janeiro: José Olympio, 1989.
TEXT II

I like to say. I will say it better: I like to word.
Words are for me touchable bodies, visible sirens, incorporated sensuality. Perhaps because real sensuality has no interest for me of any kind - not even mental or dream - desire has transmuted in me to what creates verbal rhythms, or listens to them from others. I shudder if they say it well. Such a page of Fialho, such a page of Chateaubriand, make my whole life tingle in all veins, make me rage tremulously quietly of an unattainable pleasure that I am having. Such a page, even, of Vieira, in its cold perfection of syntactic engineering, makes me tremble like a branch in the wind, in a passively delirious thing moved.

PESSOA, F. The Book of Disquiet. São Paulo: Brasiliense, 1986.
","
The language fulfills different functions in the communication process. The function that predominates in texts I and II","{'A': 'highlights the “how” the message is elaborated, considering the selection, combination, and sonority of the text.\n', 'B': 'focuses on the “with what” the message is built, with the code used being its own object.\n', 'C': 'focuses on the “who” produces the message, showing their positioning and personal impressions.\n', 'D': 'is oriented towards the “for whom” the message is directed, stimulating a change in their behavior.\n', 'E': 'emphasizes “what” the message is about, presented with precise and objective words.\n\n\n'}","{'B': 'focuses on the “with what” the message is built, with the code used being its own object.\n'}",No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,"{A: highlights the “how” the message is elaborated, considering the selection, combination, and sonority of the text.}","In the given texts, the focus is on how the message is elaborated, emphasizing the selection, combination, and sonority of the text. This is evident from the detailed descriptions of the use of language, word choice, and rhythm in the texts, reflecting the importance of how the message is crafted."
38,2017,"
The man said, It's raining, and then, Who are you, I'm not from here, Are you looking for food, Yes, we haven't eaten for four days, And how do you know it's been four days, It's a calculation, Are you alone, I'm with my husband and some companions, How many are you, In total, seven, If you're thinking of staying with us, forget it, we're already too many, We're just passing through, Where are you from, We've been quarantined since the blindness started, Oh, yes, the quarantine, it was useless, Why do you say that, They let us out, There was a fire and at that moment we realized that the soldiers who were watching us had disappeared, And they left, Yes, Your soldiers must have been among the last to go blind, everyone is blind, Everyone, the whole city, the whole country,

SARAMAGO, J. Blindness. São Paulo: Cia. das Letras, 1995.
","
The scene portrays the experiences of the characters in a country affected by an epidemic. In the dialogue, the violation of certain punctuation rules
","{'A': ' reveals an incompatibility between the conventional punctuation system and the production of the novel genre.\n', 'B': ' provokes a mistaken reading of interrogative sentences and harms verisimilitude.\n', 'C': ' singularizes the author's style and helps in representing the chaotic environment.\n', 'D': ' represents an exception to the rules of the canonical punctuation system.\n', 'E': ' collaborates in building the identity of the poorly educated narrator.\n'}",{'C': ' singularizes the author's style and helps in representing the chaotic environment.\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{C: singularizes the author's style and helps in representing the chaotic environment.},"The dialogue in the text violates certain punctuation rules, such as lack of quotation marks for direct speech and absence of proper punctuation for questions. This unconventional punctuation style helps to represent the chaotic and disorienting environment in the novel, showcasing the author's unique style and contributing to the overall atmosphere of the story."
40,2017,"
In participation sport or popular sport, the manifestation occurs in the principle of playful pleasure, which aims at the social well-being of its practitioners. It is closely associated with leisure and free time and occurs in spaces not committed to time and outside the obligations of daily life. It aims at relaxation, fun, personal development and relationship with people. It can be stated that participation sport, being the social dimension of sport most interrelated with democratic paths, balances the framework of inequalities of sports opportunities found in the performance sport dimension. While performance sport only allows success to talents or those who had conditions, participation sport favors pleasure to all who wish to take part in it.

GODTSFRIEDT, J. Sport and its relationship with society: a bibliographic synthesis. EFDeportes, n. 142, Mar. 2010.
","
The sense of participation sport built in the text is fundamentally present","{'A': 'at the Olympic Games, since they bring together various countries in the dispute of different sports modalities.', 'B': 'in individual sports competitions, since the success of one individual encourages the participation of others.', 'C': 'in official regional and national football championships, as it is a very popular sports modality in the country.', 'D': 'in competitions promoted by federations and confederations, whose objective is the training and discovery of talents.', 'E': 'in adapted sports modalities, whose objective is the greater engagement of citizens.'}","{'E': 'in adapted sports modalities, whose objective is the greater engagement of citizens.'}",No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,"{E: in adapted sports modalities, whose objective is the greater engagement of citizens.}","The text highlights that participation sport aims at relaxation, fun, personal development, and relationship with people, favoring pleasure to all who wish to take part in it. This aligns with the objective of adapted sports modalities, which focus on greater engagement of citizens, making option E the most suitable answer."
41,2017,"
Second frame
A room in the town hall. The environment is modest. 
During the mutation, a march is heard and cheers to 
Odorico, 'long live the mayor' etc. Dorotéa, Juju, Dirceu, Dulcinéa, the vicar and Odorico are on stage. The latter, at the window, gives a speech.

ODORICO - Sucupiran people! Now invested in the position of Mayor, here I am to receive the confirmation, ratification, authentication and why not say the consecration of the people who elected me.

Applause comes from outside.
ODORICO - I promised that my first act as mayor would be to order the construction of the cemetery.

Applause, to which the characters on stage join.

ODORICO - (Continuing the speech:) Putting aside the meanwhiles and going to the finally, it is a joy to announce that from now on you can die peacefully, calmly and without embarrassment, knowing that you will be buried right here, in this warm and fragrant land of Sucupira. And those who voted for me, just tell the priest at the time of the last rites, that there is a burial and a grave for free, as promised.

GOMES, D. The beloved. Rio de Janeiro: Ediouro, 2012.
","
The theatrical play genre has entertainment as one of its functions. Another relevant function of the genre, explicit in this excerpt from The Beloved, is
","{'A': 'satirically criticize the behavior of public figures.\n', 'B': 'denounce the shortage of public resources in inland city halls.\n', 'C': 'censure the lack of mastery of the standard language at social events.\n', 'D': 'arouse the audience's concern about the life expectancy of citizens.\n', 'E': 'question the unrestricted support of public agents for government managers.\n\n'}",{'A': 'satirically criticize the behavior of public figures.\n'},No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,{A: satirically criticize the behavior of public figures.},"The function of the genre of theatrical play, as seen in the excerpt, is to satirically criticize the behavior of public figures. This is evident from the portrayal of the mayor's speech and actions in the play, which are meant to mock or criticize real-life political figures."
42,2017,"
João/Zero (Wagner Moura) is a brilliant scientist, but 
unhappy because 20 years ago he was publicly humiliated 
during a party and lost Helena (Alinne Moraes), an 
old and eternal passion. One day, an experiment with 
one of his inventions allows him to travel in 
time, returning to that time and being able to interfere 
in his destiny. But when he returns, he finds out that 
his life has completely changed and now he needs to find a way to change that story, even if he has to 
return to the past again. Will he be able to 
get things right?

Available at: http://adorocinema.com. Accessed on: Oct 4, 2011.
","
What aspect of the current grammatical organization updates the 
events presented in the review, contributing to 
awaken the reader's interest in the movie?
","{'A': ' The use of the verb 'haver', instead of 'ter', in 'há 20 anos atrás foi humilhado'.\n', 'B': ' The description of the facts with verbs in the present indicative, like 'returns' and 'finds out'.\n', 'C': ' The repetition of the conjunction 'but' to contrast ideas.\n', 'D': ' The conclusion of the text with the impactful phrase 'Will he be able to get things right?'.\n', 'E': ' The use of the third person pronoun 'he' throughout the text to refer to the protagonist 'João/Zero'.\n\n'}","{'B': ' The description of the facts with verbs in the present indicative, like 'returns' and 'finds out'.\n'}",No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,"{B: The description of the facts with verbs in the present indicative, like 'returns' and 'finds out'.}","The question asks about the grammatical organization that updates the events in the review and awakens the reader's interest. The key aspect here is the use of verbs in the present indicative tense, such as 'returns' and 'finds out', which gives a sense of immediacy and engages the reader in the unfolding events."
44,2017,"
Around three in the afternoon

In this cluttered room with tables, machines, and papers, 
where enviable clerks shared among themselves the common sense of the world, applying clear ideas despite the noise and the heat, confident when expressing themselves about problems that afflict modern man (a species from which you, anciently tired, may feel somewhat excluded), suddenly drop everything under the gazes around you, compose a face of a quiet and dangerous madman, make gestures as calm as the most severe scribes, give a big 'ciao' to the day's work, as if bidding farewell to life, and surprise shortly after, with your presence at such an unusual hour, those who were at home busy cleaning the closets, which you did not know before how it was done. It is advisable not to respond to inquisitive looks, letting the intense expectation that sets in grow for a moment. But do not overdo it and quickly go up to the room, freeing your feet from socks and shoes, taking off your clothes as if removing the importance of things, finally putting on minimal clothing, perhaps even bare, but without compromising decorum (your decorum, of course), and accepting at the same time, as a good provisional truth, any change in behavior.

NASSAR, R. Menina a caminho. São Paulo: Cia. das Letras, 1997.
","
In texts of different genres, some linguistic-discursive argumentative strategies are mobilized to engage the reader. In the text, the strategy of engagement is characterized as
","{'A': 'prescription of behaviors, as in: ""[...] suddenly drop everything under the gazes around you [...]"".\n', 'B': 'presentation of counterposition, as in: ""But do not overdo it and quickly go up to the room [...]"".\n', 'C': 'explicitation of the interlocutor, as in: ""[...] (a species from which you, anciently tired, may feel somewhat excluded) [...]"".\n', 'D': 'description of space, as in: ""In this cluttered room with tables, machines, and papers, where enviable clerks shared among themselves the common sense of the world [...]"".\n', 'E': 'construction of comparisons, as in: ""[...] freeing your feet from socks and shoes, taking off your clothes as if removing the importance of things [...]"".\n\n'}","{'C': 'explicitation of the interlocutor, as in: ""[...] (a species from which you, anciently tired, may feel somewhat excluded) [...]"".\n'}",No,No,No,No,No,Yes,No,,,,,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",YELLOW,"{C: explicitation of the interlocutor, as in: ""[...] (a species from which you, anciently tired, may feel somewhat excluded) [...]"".}","The text engages the reader by explicitly addressing the interlocutor, making them feel included and acknowledged in the narrative."
46,2017,"
If, then, for the things we do there is an end 
that we desire for its own sake and everything else is desired 
in the interest of that end; evidently such an end will be the good, 
or rather, the supreme good. But will not knowledge, 
perhaps, have great influence on this life? If so, 
let us strive to determine, even if only in general terms, what it is and from which of the sciences or 
faculties it constitutes the object. No one will doubt that 
its study belongs to the most prestigious art and that 
which can most truly be called the master art. 
Now, politics shows to be of this nature, for it is she who 
determines which sciences should be studied 
in a State, which are those that each citizen should 
learn, and to what extent; and we see that even the most esteemed faculties, such as strategy, economics and 
rhetoric, are subject to it. Now, as politics uses 
the other sciences and, on the other hand, legislates on what 
we should and should not do, the purpose of this 
science must encompass those of the others, so that this 
purpose will be the human good. 

ARISTOTLE. Nicomachean Ethics. In: Thinkers. São Paulo: Nova Cultural, 1991 (adapted).
","
For Aristotle, the relationship between the supreme good and the organization of the polis presupposes that
","{'A': 'the good of individuals consists in each one pursuing their interests.\n', 'B': 'the supreme good is given by the belief that the gods are the bearers of truth.\n', 'C': 'politics is the science that precedes all others in the organization of the city.\n', 'D': 'education aims to shape each person's conscience to act correctly.\n', 'E': 'democracy protects the political activities necessary for the common good.\n\n'}",{'C': 'politics is the science that precedes all others in the organization of the city.\n'},No,No,Yes,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,YELLOW,{C: politics is the science that precedes all others in the organization of the city.},"The text mentions that politics determines which sciences should be studied in a State, which are those that each citizen should learn, and to what extent. It also states that even esteemed faculties like strategy, economics, and rhetoric are subject to politics. Therefore, according to Aristotle, the relationship between the supreme good and the organization of the polis presupposes that politics is the science that precedes all others in the organization of the city."
