index,id,area,year,context,question,bloom_level,difficult_level,options,correct_answer,correct_answer_letter,correct_answer_text,response_json,relevance,adherence,answerability,correctness,feedback,rouge,bleu,system_answer,steps_answer
53,39,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"TEXT I

RAUSCHENBERG, R. Bed. Oil and pencil on pillow, quilt and sheet on wooden support. 
191.1 x 80 x 20.3 cm. Museum of Modern Art, New York, 1995.
Available at: www.moma.org. Accessed on: June 8, 2017.

TEXT II

In the summer of 1954, the artist Robert Rauschenberg 
(b.1925) coined the term combine to refer to his 
new works that had aspects of both painting and 
sculpture.

In 1958, Bed was selected to be included in an 
exhibition of young American and Italian artists 
at the Festival of Two Worlds in Spoleto, Italy.
However, the festival organizers refused to 
show the work and removed it to a storage.

While the art world debated the innovation of 
hanging a bed on a wall, Rauschenberg 
considered his work 'one of the most welcoming 
paintings I've ever painted, but I've always been 
afraid someone would want to crawl into it'.


DEMPSEY, A. Styles, schools and movements: encyclopedic guide to modern art. 
São Paulo: Cosac & Naify, 2003. 
",What was Robert Rauschenberg's concern about his artwork 'Bed'?,Evaluate,Advanced,"[{'A': 'That it was too expensive', 'B': 'That it was too big', 'C': 'That people would want to crawl into it', 'D': 'That it was too small', 'E': 'That it was too ugly'}]",['C'],C,That people would want to crawl into it,"{'question': ""What was Robert Rauschenberg's concern about his artwork 'Bed'?"", 'bloom_level': 'Evaluate', 'difficulty_level': 'Advanced', 'options': [{'A': 'That it was too expensive', 'B': 'That it was too big', 'C': 'That people would want to crawl into it', 'D': 'That it was too small', 'E': 'That it was too ugly'}], 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': 'That people would want to crawl into it'}",,,,,,,,,
54,40,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
In participation sport or popular sport, the manifestation occurs in the principle of ludic pleasure, which has as its purpose the social well-being of its practitioners. It is closely associated with leisure and free time and occurs in spaces not committed to time and outside the obligations of daily life. It aims at relaxation, fun, personal development and relationship with people. It can be stated that participation sport, being the social dimension of sport most interrelated with democratic paths, balances the framework of inequalities of sports opportunities found in the performance sport dimension. While performance sport only allows success to talents or those who had conditions, participation sport favors pleasure to all who wish to take part.",What is the primary purpose of participation sport?,Remember,Beginner,"[{'A': 'To promote physical fitness', 'B': 'To provide equal opportunities for all', 'C': 'To bring social well-being to practitioners', 'D': 'To showcase talents', 'E': 'To generate revenue'}]",['C'],C,To bring social well-being to practitioners,"{'question': 'What is the primary purpose of participation sport?', 'bloom_level': 'Remember', 'difficult_level': 'Beginner', 'options': [{'A': 'To promote physical fitness', 'B': 'To provide equal opportunities for all', 'C': 'To bring social well-being to practitioners', 'D': 'To showcase talents', 'E': 'To generate revenue'}], 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': 'To bring social well-being to practitioners'}",,,,,,,,,
54,40,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
In participation sport or popular sport, the manifestation occurs in the principle of ludic pleasure, which has as its purpose the social well-being of its practitioners. It is closely associated with leisure and free time and occurs in spaces not committed to time and outside the obligations of daily life. It aims at relaxation, fun, personal development and relationship with people. It can be stated that participation sport, being the social dimension of sport most interrelated with democratic paths, balances the framework of inequalities of sports opportunities found in the performance sport dimension. While performance sport only allows success to talents or those who had conditions, participation sport favors pleasure to all who wish to take part.",What type of sport is associated with leisure and free time?,Understand,Intermediate,"[{'A': 'Performance sport', 'B': 'Participation sport', 'C': 'Professional sport', 'D': 'Recreational sport', 'E': 'Competitive sport'}]",['B'],B,Participation sport,"{'question': 'What type of sport is associated with leisure and free time?', 'bloom_level': 'Understand', 'difficult_level': 'Intermediate', 'options': [{'A': 'Performance sport', 'B': 'Participation sport', 'C': 'Professional sport', 'D': 'Recreational sport', 'E': 'Competitive sport'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'Participation sport'}",,,,,,,,,
54,40,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
In participation sport or popular sport, the manifestation occurs in the principle of ludic pleasure, which has as its purpose the social well-being of its practitioners. It is closely associated with leisure and free time and occurs in spaces not committed to time and outside the obligations of daily life. It aims at relaxation, fun, personal development and relationship with people. It can be stated that participation sport, being the social dimension of sport most interrelated with democratic paths, balances the framework of inequalities of sports opportunities found in the performance sport dimension. While performance sport only allows success to talents or those who had conditions, participation sport favors pleasure to all who wish to take part.",What is a characteristic of participation sport that distinguishes it from performance sport?,Apply,Advanced,"[{'A': 'It only allows success to talents', 'B': 'It favors pleasure to all who wish to take part', 'C': 'It is only for professionals', 'D': 'It is only for amateurs', 'E': 'It is only for the wealthy'}]",['B'],B,It favors pleasure to all who wish to take part,"{'question': 'What is a characteristic of participation sport that distinguishes it from performance sport?', 'bloom_level': 'Apply', 'difficult_level': 'Advanced', 'options': [{'A': 'It only allows success to talents', 'B': 'It favors pleasure to all who wish to take part', 'C': 'It is only for professionals', 'D': 'It is only for amateurs', 'E': 'It is only for the wealthy'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'It favors pleasure to all who wish to take part'}",,,,,,,,,
54,40,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
In participation sport or popular sport, the manifestation occurs in the principle of ludic pleasure, which has as its purpose the social well-being of its practitioners. It is closely associated with leisure and free time and occurs in spaces not committed to time and outside the obligations of daily life. It aims at relaxation, fun, personal development and relationship with people. It can be stated that participation sport, being the social dimension of sport most interrelated with democratic paths, balances the framework of inequalities of sports opportunities found in the performance sport dimension. While performance sport only allows success to talents or those who had conditions, participation sport favors pleasure to all who wish to take part.",What is the social dimension of sport most interrelated with democratic paths?,Remember,Beginner,"[{'A': 'Performance sport', 'B': 'Participation sport', 'C': 'Professional sport', 'D': 'Recreational sport', 'E': 'Competitive sport'}]",['B'],B,Participation sport,"{'question': 'What is the social dimension of sport most interrelated with democratic paths?', 'bloom_level': 'Remember', 'difficult_level': 'Beginner', 'options': [{'A': 'Performance sport', 'B': 'Participation sport', 'C': 'Professional sport', 'D': 'Recreational sport', 'E': 'Competitive sport'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'Participation sport'}",,,,,,,,,
54,40,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
In participation sport or popular sport, the manifestation occurs in the principle of ludic pleasure, which has as its purpose the social well-being of its practitioners. It is closely associated with leisure and free time and occurs in spaces not committed to time and outside the obligations of daily life. It aims at relaxation, fun, personal development and relationship with people. It can be stated that participation sport, being the social dimension of sport most interrelated with democratic paths, balances the framework of inequalities of sports opportunities found in the performance sport dimension. While performance sport only allows success to talents or those who had conditions, participation sport favors pleasure to all who wish to take part.",How does participation sport balance the framework of inequalities of sports opportunities?,Evaluate,Advanced,"[{'A': 'By only allowing success to talents', 'B': 'By favoring pleasure to all who wish to take part', 'C': 'By only providing opportunities to professionals', 'D': 'By only providing opportunities to amateurs', 'E': 'By only providing opportunities to the wealthy'}]",['B'],B,By favoring pleasure to all who wish to take part,"{'question': 'How does participation sport balance the framework of inequalities of sports opportunities?', 'bloom_level': 'Evaluate', 'difficult_level': 'Advanced', 'options': [{'A': 'By only allowing success to talents', 'B': 'By favoring pleasure to all who wish to take part', 'C': 'By only providing opportunities to professionals', 'D': 'By only providing opportunities to amateurs', 'E': 'By only providing opportunities to the wealthy'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'By favoring pleasure to all who wish to take part'}",,,,,,,,,
55,42,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
João/Zero (Wagner Moura) is a brilliant scientist, but 
unhappy because 20 years ago he was publicly humiliated 
during a party and lost Helena (Alinne Moraes), an 
old and eternal passion. One day, an experiment with 
one of his inventions allows him to travel in 
time, returning to that time and being able to interfere 
in his destiny. But when he returns, he finds out that 
his life has completely changed and now he needs to find a way to change that story, even if he has to 
return to the past again. Will he be able to 
get things right?

Available at: http://adorocinema.com. Accessed on: Oct 4, 2011.
",What is the main reason for João's unhappiness?,Remember,Beginner,"[{'A': 'He lost his passion for science', 'B': 'He was publicly humiliated', 'C': 'He lost his beloved Helena', 'D': 'He failed in his experiment', 'E': 'He was unhappy with his life choices'}]",['B'],B,He was publicly humiliated,"{'question': ""What is the main reason for João's unhappiness?"", 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': 'He lost his passion for science', 'B': 'He was publicly humiliated', 'C': 'He lost his beloved Helena', 'D': 'He failed in his experiment', 'E': 'He was unhappy with his life choices'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'He was publicly humiliated'}",,,,,,,,,
55,42,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
João/Zero (Wagner Moura) is a brilliant scientist, but 
unhappy because 20 years ago he was publicly humiliated 
during a party and lost Helena (Alinne Moraes), an 
old and eternal passion. One day, an experiment with 
one of his inventions allows him to travel in 
time, returning to that time and being able to interfere 
in his destiny. But when he returns, he finds out that 
his life has completely changed and now he needs to find a way to change that story, even if he has to 
return to the past again. Will he be able to 
get things right?

Available at: http://adorocinema.com. Accessed on: Oct 4, 2011.
",What is unique about João's experiment?,Understand,Intermediate,"[{'A': 'It can only be done once', 'B': 'It allows him to travel to the future', 'C': 'It allows him to travel in time', 'D': 'It only works on weekends', 'E': 'It requires a special machine'}]",['C'],C,It allows him to travel in time,"{'question': ""What is unique about João's experiment?"", 'bloom_level': 'Understand', 'difficulty_level': 'Intermediate', 'options': [{'A': 'It can only be done once', 'B': 'It allows him to travel to the future', 'C': 'It allows him to travel in time', 'D': 'It only works on weekends', 'E': 'It requires a special machine'}], 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': 'It allows him to travel in time'}",,,,,,,,,
55,42,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
João/Zero (Wagner Moura) is a brilliant scientist, but 
unhappy because 20 years ago he was publicly humiliated 
during a party and lost Helena (Alinne Moraes), an 
old and eternal passion. One day, an experiment with 
one of his inventions allows him to travel in 
time, returning to that time and being able to interfere 
in his destiny. But when he returns, he finds out that 
his life has completely changed and now he needs to find a way to change that story, even if he has to 
return to the past again. Will he be able to 
get things right?

Available at: http://adorocinema.com. Accessed on: Oct 4, 2011.
",Why does João need to return to the past?,Apply,Advanced,"[{'A': 'To fix the mistakes of his past', 'B': 'To relive the happiness of his past', 'C': 'To change the course of his life', 'D': 'To avoid the embarrassment of his past', 'E': 'To study the consequences of his actions'}]",['C'],C,To change the course of his life,"{'question': 'Why does João need to return to the past?', 'bloom_level': 'Apply', 'difficulty_level': 'Advanced', 'options': [{'A': 'To fix the mistakes of his past', 'B': 'To relive the happiness of his past', 'C': 'To change the course of his life', 'D': 'To avoid the embarrassment of his past', 'E': 'To study the consequences of his actions'}], 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': 'To change the course of his life'}",,,,,,,,,
55,42,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
João/Zero (Wagner Moura) is a brilliant scientist, but 
unhappy because 20 years ago he was publicly humiliated 
during a party and lost Helena (Alinne Moraes), an 
old and eternal passion. One day, an experiment with 
one of his inventions allows him to travel in 
time, returning to that time and being able to interfere 
in his destiny. But when he returns, he finds out that 
his life has completely changed and now he needs to find a way to change that story, even if he has to 
return to the past again. Will he be able to 
get things right?

Available at: http://adorocinema.com. Accessed on: Oct 4, 2011.
",What is the outcome of João's return to the past?,Evaluate,Beginner,"[{'A': 'He is still unhappy', 'B': 'His life has completely changed', 'C': 'He lost his passion for science', 'D': 'He gained new knowledge', 'E': 'He became a successful scientist'}]",['B'],B,His life has completely changed,"{'question': ""What is the outcome of João's return to the past?"", 'bloom_level': 'Evaluate', 'difficulty_level': 'Beginner', 'options': [{'A': 'He is still unhappy', 'B': 'His life has completely changed', 'C': 'He lost his passion for science', 'D': 'He gained new knowledge', 'E': 'He became a successful scientist'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'His life has completely changed'}",,,,,,,,,
55,42,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
João/Zero (Wagner Moura) is a brilliant scientist, but 
unhappy because 20 years ago he was publicly humiliated 
during a party and lost Helena (Alinne Moraes), an 
old and eternal passion. One day, an experiment with 
one of his inventions allows him to travel in 
time, returning to that time and being able to interfere 
in his destiny. But when he returns, he finds out that 
his life has completely changed and now he needs to find a way to change that story, even if he has to 
return to the past again. Will he be able to 
get things right?

Available at: http://adorocinema.com. Accessed on: Oct 4, 2011.
",What is the central theme of the story?,Create,Advanced,"[{'A': 'The power of science', 'B': 'The importance of learning from mistakes', 'C': 'The impact of time travel', 'D': 'The theme of love and loss', 'E': 'The consequences of playing with time'}]",['B'],B,The importance of learning from mistakes,"{'question': 'What is the central theme of the story?', 'bloom_level': 'Create', 'difficulty_level': 'Advanced', 'options': [{'A': 'The power of science', 'B': 'The importance of learning from mistakes', 'C': 'The impact of time travel', 'D': 'The theme of love and loss', 'E': 'The consequences of playing with time'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'The importance of learning from mistakes'}",,,,,,,,,
56,45,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
VALENTIM, R. Emblem 78. Acrylic on canvas. 73 x 100 cm. 1978.
Available at: www.espacoarte.com.br. Accessed on: 2 Aug. 2012.
",What is the title of the artwork described in the given context?,Remember,Beginner,"[{'A': 'Emblem 78', 'B': 'Artistic Expression', 'C': 'Canvas Creation', 'D': 'Visual Representation', 'E': 'Abstract Art'}]",['A'],A,Emblem 78,"{'question': 'What is the title of the artwork described in the given context?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': 'Emblem 78', 'B': 'Artistic Expression', 'C': 'Canvas Creation', 'D': 'Visual Representation', 'E': 'Abstract Art'}], 'correct_answer': ['A'], 'correct_answer_letter': 'A', 'correct_answer_text': 'Emblem 78'}",,,,,,,,,
56,45,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
VALENTIM, R. Emblem 78. Acrylic on canvas. 73 x 100 cm. 1978.
Available at: www.espacoarte.com.br. Accessed on: 2 Aug. 2012.
",Who is the artist behind the artwork described in the given context?,Remember,Beginner,"[{'A': 'R. Valentim', 'B': 'J. Smith', 'C': 'M. Johnson', 'D': 'P. Brown', 'E': 'L. Davis'}]",['A'],A,R. Valentim,"{'question': 'Who is the artist behind the artwork described in the given context?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': 'R. Valentim', 'B': 'J. Smith', 'C': 'M. Johnson', 'D': 'P. Brown', 'E': 'L. Davis'}], 'correct_answer': ['A'], 'correct_answer_letter': 'A', 'correct_answer_text': 'R. Valentim'}",,,,,,,,,
56,45,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
VALENTIM, R. Emblem 78. Acrylic on canvas. 73 x 100 cm. 1978.
Available at: www.espacoarte.com.br. Accessed on: 2 Aug. 2012.
",What is the medium used to create the artwork described in the given context?,Remember,Beginner,"[{'A': 'Acrylic on canvas', 'B': 'Oil on wood', 'C': 'Watercolor on paper', 'D': 'Digital art', 'E': 'Mixed media'}]",['A'],A,Acrylic on canvas,"{'question': 'What is the medium used to create the artwork described in the given context?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': 'Acrylic on canvas', 'B': 'Oil on wood', 'C': 'Watercolor on paper', 'D': 'Digital art', 'E': 'Mixed media'}], 'correct_answer': ['A'], 'correct_answer_letter': 'A', 'correct_answer_text': 'Acrylic on canvas'}",,,,,,,,,
56,45,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
VALENTIM, R. Emblem 78. Acrylic on canvas. 73 x 100 cm. 1978.
Available at: www.espacoarte.com.br. Accessed on: 2 Aug. 2012.
",What is the size of the artwork described in the given context?,Remember,Beginner,"[{'A': '73 x 100 cm', 'B': '100 x 150 cm', 'C': '150 x 200 cm', 'D': '200 x 250 cm', 'E': '250 x 300 cm'}]",['A'],A,73 x 100 cm,"{'question': 'What is the size of the artwork described in the given context?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': '73 x 100 cm', 'B': '100 x 150 cm', 'C': '150 x 200 cm', 'D': '200 x 250 cm', 'E': '250 x 300 cm'}], 'correct_answer': ['A'], 'correct_answer_letter': 'A', 'correct_answer_text': '73 x 100 cm'}",,,,,,,,,
56,45,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
VALENTIM, R. Emblem 78. Acrylic on canvas. 73 x 100 cm. 1978.
Available at: www.espacoarte.com.br. Accessed on: 2 Aug. 2012.
",When was the artwork described in the given context created?,Remember,Beginner,"[{'A': '1968', 'B': '1978', 'C': '1988', 'D': '1998', 'E': '2008'}]",['B'],B,1978,"{'question': 'When was the artwork described in the given context created?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': '1968', 'B': '1978', 'C': '1988', 'D': '1998', 'E': '2008'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': '1978'}",,,,,,,,,
56,45,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
VALENTIM, R. Emblem 78. Acrylic on canvas. 73 x 100 cm. 1978.
Available at: www.espacoarte.com.br. Accessed on: 2 Aug. 2012.
",What is the website where the artwork can be accessed?,Remember,Beginner,"[{'A': 'www.espacoarte.com.br', 'B': 'www.artmuseum.com', 'C': 'www.gallery.com', 'D': 'www.museumofart.com', 'E': 'www.artonline.com'}]",['A'],A,www.espacoarte.com.br,"{'question': 'What is the website where the artwork can be accessed?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': 'www.espacoarte.com.br', 'B': 'www.artmuseum.com', 'C': 'www.gallery.com', 'D': 'www.museumofart.com', 'E': 'www.artonline.com'}], 'correct_answer': ['A'], 'correct_answer_letter': 'A', 'correct_answer_text': 'www.espacoarte.com.br'}",,,,,,,,,
56,45,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
VALENTIM, R. Emblem 78. Acrylic on canvas. 73 x 100 cm. 1978.
Available at: www.espacoarte.com.br. Accessed on: 2 Aug. 2012.
",When was the artwork accessed?,Remember,Beginner,"[{'A': '1 Aug. 2012', 'B': '2 Aug. 2012', 'C': '3 Aug. 2012', 'D': '4 Aug. 2012', 'E': '5 Aug. 2012'}]",['B'],B,2 Aug. 2012,"{'question': 'When was the artwork accessed?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': '1 Aug. 2012', 'B': '2 Aug. 2012', 'C': '3 Aug. 2012', 'D': '4 Aug. 2012', 'E': '5 Aug. 2012'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': '2 Aug. 2012'}",,,,,,,,,
56,45,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
VALENTIM, R. Emblem 78. Acrylic on canvas. 73 x 100 cm. 1978.
Available at: www.espacoarte.com.br. Accessed on: 2 Aug. 2012.
",What is the primary function of the artwork?,Understand,Intermediate,"[{'A': 'To convey a specific message', 'B': ""To express the artist's emotions"", 'C': ""To showcase the artist's skills"", 'D': 'To create a visual representation', 'E': 'To promote a particular theme'}]",['B'],B,To express the artist's emotions,"{'question': 'What is the primary function of the artwork?', 'bloom_level': 'Understand', 'difficulty_level': 'Intermediate', 'options': [{'A': 'To convey a specific message', 'B': ""To express the artist's emotions"", 'C': ""To showcase the artist's skills"", 'D': 'To create a visual representation', 'E': 'To promote a particular theme'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': ""To express the artist's emotions""}",,,,,,,,,
56,45,"LANGUAGES, CODES AND THEIR TECHNOLOGIES",2017,"
VALENTIM, R. Emblem 78. Acrylic on canvas. 73 x 100 cm. 1978.
Available at: www.espacoarte.com.br. Accessed on: 2 Aug. 2012.
",What can be inferred about the artwork from the given context?,Evaluate,Advanced,"[{'A': ""It is a representation of the artist's skills"", 'B': ""It is a reflection of the artist's emotions"", 'C': ""It is a commentary on the artist's experiences"", 'D': ""It is a critique of the artist's work"", 'E': ""It is a celebration of the artist's achievements""}]",['B'],B,It is a reflection of the artist's emotions,"{'question': 'What can be inferred about the artwork from the given context?', 'bloom_level': 'Evaluate', 'difficulty_level': 'Advanced', 'options': [{'A': ""It is a representation of the artist's skills"", 'B': ""It is a reflection of the artist's emotions"", 'C': ""It is a commentary on the artist's experiences"", 'D': ""It is a critique of the artist's work"", 'E': ""It is a celebration of the artist's achievements""}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': ""It is a reflection of the artist's emotions""}",,,,,,,,,
58,46,HUMANITIES AND THEIR TECHNOLOGIES,2017,"
If, then, for the things we do there is an end 
that we desire for its own sake and everything else is desired 
in the interest of that end; evidently such an end will be the good, 
or rather, the supreme good. But will not knowledge, 
perhaps, have great influence on this life? If so, 
let us strive to determine, even if only in general terms, what it is and from which of the sciences or 
faculties it constitutes the object. No one will doubt that 
its study belongs to the most prestigious art and that 
more truly can be called the master art. 
Now, politics shows to be of this nature, for it is she who 
determines which sciences should be studied 
in a State, which are those that each citizen should 
learn, and to what extent; and we see that even the most esteemed faculties, such as strategy, economics and 
rhetoric, are subject to it. Now, as politics uses 
the other sciences and, on the other hand, legislates on what 
we should and should not do, the purpose of this 
science must encompass those of the others, so that this 
purpose will be the human good. 

ARISTOTLE. Nicomachean Ethics. In: Thinkers. São Paulo: Nova Cultural, 1991 (adapted).
",What is the ultimate goal or end that Aristotle believes is the most important?,Remember,Beginner,"[{'A': 'To gain knowledge and understanding', 'B': 'To achieve personal happiness', 'C': 'To act morally', 'D': ""To fulfill one's desires"", 'E': 'To achieve the human good'}]",['E'],E,To achieve the human good,"{'question': 'What is the ultimate goal or end that Aristotle believes is the most important?', 'bloom_level': 'Remember', 'difficulty_level': 'Beginner', 'options': [{'A': 'To gain knowledge and understanding', 'B': 'To achieve personal happiness', 'C': 'To act morally', 'D': ""To fulfill one's desires"", 'E': 'To achieve the human good'}], 'correct_answer': ['E'], 'correct_answer_letter': 'E', 'correct_answer_text': 'To achieve the human good'}",,,,,,,,,
58,46,HUMANITIES AND THEIR TECHNOLOGIES,2017,"
If, then, for the things we do there is an end 
that we desire for its own sake and everything else is desired 
in the interest of that end; evidently such an end will be the good, 
or rather, the supreme good. But will not knowledge, 
perhaps, have great influence on this life? If so, 
let us strive to determine, even if only in general terms, what it is and from which of the sciences or 
faculties it constitutes the object. No one will doubt that 
its study belongs to the most prestigious art and that 
more truly can be called the master art. 
Now, politics shows to be of this nature, for it is she who 
determines which sciences should be studied 
in a State, which are those that each citizen should 
learn, and to what extent; and we see that even the most esteemed faculties, such as strategy, economics and 
rhetoric, are subject to it. Now, as politics uses 
the other sciences and, on the other hand, legislates on what 
we should and should not do, the purpose of this 
science must encompass those of the others, so that this 
purpose will be the human good. 

ARISTOTLE. Nicomachean Ethics. In: Thinkers. São Paulo: Nova Cultural, 1991 (adapted).
","Which science determines which sciences should be studied in a State, according to Aristotle?",Understand,Intermediate,"[{'A': 'Philosophy', 'B': 'Politics', 'C': 'Economics', 'D': 'Rhetoric', 'E': 'Strategy'}]",['B'],B,Politics,"{'question': 'Which science determines which sciences should be studied in a State, according to Aristotle?', 'bloom_level': 'Understand', 'difficulty_level': 'Intermediate', 'options': [{'A': 'Philosophy', 'B': 'Politics', 'C': 'Economics', 'D': 'Rhetoric', 'E': 'Strategy'}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'Politics'}",,,,,,,,,
58,46,HUMANITIES AND THEIR TECHNOLOGIES,2017,"
If, then, for the things we do there is an end 
that we desire for its own sake and everything else is desired 
in the interest of that end; evidently such an end will be the good, 
or rather, the supreme good. But will not knowledge, 
perhaps, have great influence on this life? If so, 
let us strive to determine, even if only in general terms, what it is and from which of the sciences or 
faculties it constitutes the object. No one will doubt that 
its study belongs to the most prestigious art and that 
more truly can be called the master art. 
Now, politics shows to be of this nature, for it is she who 
determines which sciences should be studied 
in a State, which are those that each citizen should 
learn, and to what extent; and we see that even the most esteemed faculties, such as strategy, economics and 
rhetoric, are subject to it. Now, as politics uses 
the other sciences and, on the other hand, legislates on what 
we should and should not do, the purpose of this 
science must encompass those of the others, so that this 
purpose will be the human good. 

ARISTOTLE. Nicomachean Ethics. In: Thinkers. São Paulo: Nova Cultural, 1991 (adapted).
","What is the relationship between politics and the other sciences, according to Aristotle?",Analyze,Advanced,"[{'A': 'Politics is a subset of the other sciences', 'B': 'The other sciences are a subset of politics', 'C': 'Politics uses the other sciences', 'D': 'The other sciences use politics', 'E': 'Politics and the other sciences are separate and unrelated'}]",['C'],C,Politics uses the other sciences,"{'question': 'What is the relationship between politics and the other sciences, according to Aristotle?', 'bloom_level': 'Analyze', 'difficulty_level': 'Advanced', 'options': [{'A': 'Politics is a subset of the other sciences', 'B': 'The other sciences are a subset of politics', 'C': 'Politics uses the other sciences', 'D': 'The other sciences use politics', 'E': 'Politics and the other sciences are separate and unrelated'}], 'correct_answer': ['C'], 'correct_answer_letter': 'C', 'correct_answer_text': 'Politics uses the other sciences'}",,,,,,,,,
58,46,HUMANITIES AND THEIR TECHNOLOGIES,2017,"
If, then, for the things we do there is an end 
that we desire for its own sake and everything else is desired 
in the interest of that end; evidently such an end will be the good, 
or rather, the supreme good. But will not knowledge, 
perhaps, have great influence on this life? If so, 
let us strive to determine, even if only in general terms, what it is and from which of the sciences or 
faculties it constitutes the object. No one will doubt that 
its study belongs to the most prestigious art and that 
more truly can be called the master art. 
Now, politics shows to be of this nature, for it is she who 
determines which sciences should be studied 
in a State, which are those that each citizen should 
learn, and to what extent; and we see that even the most esteemed faculties, such as strategy, economics and 
rhetoric, are subject to it. Now, as politics uses 
the other sciences and, on the other hand, legislates on what 
we should and should not do, the purpose of this 
science must encompass those of the others, so that this 
purpose will be the human good. 

ARISTOTLE. Nicomachean Ethics. In: Thinkers. São Paulo: Nova Cultural, 1991 (adapted).
",Why does Aristotle believe that knowledge has great influence on this life?,Evaluate,Beginner,"[{'A': 'Because knowledge leads to happiness', 'B': 'Because knowledge is a means to achieve the human good', 'C': 'Because knowledge is a tool for personal growth', 'D': ""Because knowledge is a means to achieve one's desires"", 'E': ""Because knowledge is a means to fulfill one's duties""}]",['B'],B,Because knowledge is a means to achieve the human good,"{'question': 'Why does Aristotle believe that knowledge has great influence on this life?', 'bloom_level': 'Evaluate', 'difficulty_level': 'Beginner', 'options': [{'A': 'Because knowledge leads to happiness', 'B': 'Because knowledge is a means to achieve the human good', 'C': 'Because knowledge is a tool for personal growth', 'D': ""Because knowledge is a means to achieve one's desires"", 'E': ""Because knowledge is a means to fulfill one's duties""}], 'correct_answer': ['B'], 'correct_answer_letter': 'B', 'correct_answer_text': 'Because knowledge is a means to achieve the human good'}",,,,,,,,,
