id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer,steps_answer
34,2013,"
Although there are common data that give unity to the 
phenomenon of urbanization in Africa, Asia, and Latin America, 
the impacts are distinct in each continent and even within each country, even though modernizations 
happen with the same set of innovations.

ELIAS, D. End of the century and urbanization in Brazil. Revista Ciência Geográfica, 
year IV, no. 11, Sept./Dec. 1988.
","
The text points to the complexity of urbanization 
in different socio-spatial contexts. Comparing 
the socio-economic organization of the regions mentioned, the 
unity of this phenomenon is noticeable in the aspect
","{'A': '  spatial, due to the integrated system that involves \n\nlocal and global cities.\n\n', 'B': '  cultural, due to historical similarity and \n\neconomic and political modernization condition.\n\n', 'C': '  demographic, due to the location of the largest \nurban agglomerations and the continuity of the \ncountryside-city flow.\n\n', 'D': '  territorial, due to the structure of organization \nand planning of cities that cross \nnational borders.\n\n', 'E': ' economic, due to the agricultural revolution that \ntransformed the countryside and the city and contributed \nto the settlement of man in place.\n\n'}","{'C': '  demographic, due to the location of the largest \nurban agglomerations and the continuity of the \ncountryside-city flow.\n\n'}",No,No,Yes,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,"{A: spatial, due to the integrated system that involves local and global cities.}","The text highlights the unity of urbanization in different regions due to the integrated system involving local and global cities, making the spatial aspect noticeable."
35,2013,"
Preciados Street, six in the evening. In the distance, the human mass that fills Puerta Del Sol Square in Madrid rises. A group of girls, upon seeing the scene, runs towards the crowd. Thousands of people make the slogan resonate: 'Not us, not us, do not represent us'. A boy speaks through the megaphone: 'We demand to submit the bank bailout to a referendum'.

RODRÍGUEZ, O. Puerta Del Sol, the great loudspeaker. Brasil de Fato, São Paulo, 26 May-1 Jun. 2011 (adapted).
","
In 2011, the camp of the Spanish Indignados expressed all the political discontent of European youth. Which proposal synthesizes the set of political demands of these young people?
","{'A': 'Universal suffrage.\n', 'B': 'Direct democracy.\n', 'C': 'Party plurality.\n', 'D': 'Legislative autonomy.\n', 'E': 'Parliamentary immunity.\n\n'}",{'B': 'Direct democracy.\n'},No,No,Yes,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,{B: Direct democracy.},"The passage describes the demands of the Spanish Indignados in 2011, who were expressing political discontent. The proposal that synthesizes the set of political demands of these young people is 'Direct democracy', as they were demanding to submit the bank bailout to a referendum, indicating a desire for more direct involvement in decision-making."
36,2013,"
Until today it was admitted that our knowledge was 
regulated by objects; however, all attempts to 
discover, through concepts, something that would expand our 
knowledge, failed with this assumption. 
Let us try, then, once, to see if the tasks of metaphysics will not be better solved, admitting that 
objects should be regulated by our knowledge. 
KANT, I. Critique of Pure Reason. Lisbon: Calouste-Gulbenkian, 1994 (adapted).
","
The passage in question is a reference to what became 
known as the Copernican revolution in philosophy. In it, 
two philosophical positions are confronted that
","{'A': '  assume opposite views on the nature \n\nof knowledge.\n\n', 'B': '  argue that knowledge is impossible, \n\nleaving us only skepticism.\n\n', 'C': '  reveal the interdependence relationship between the data \n\nof experience and philosophical reflection.\n\n', 'D': '  bet, regarding the tasks of philosophy, \n\non the primacy of ideas over objects.\n\n', 'E': '  refute each other regarding the nature of our \n\nknowledge and are both rejected by Kant.\n\n'}",{'A': '  assume opposite views on the nature \n\nof knowledge.\n\n'},No,No,Yes,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,"{D: bet, regarding the tasks of philosophy, on the primacy of ideas over objects.}","The passage in question refers to the Copernican revolution in philosophy, where two philosophical positions are confronted. One of the positions bets on the primacy of ideas over objects, which aligns with the content of the passage."
37,2013,"
In recent decades, the territory has undergone major changes due to technical additions that renew its materiality, as a result and condition, at the same time, of the ongoing economic and social processes.

SANTOS, M.; SILVEIRA; M. L. Brazil: territory and society in the early 21st century. Rio de Janeiro: Record, 2004 (adapted).
","
From the last decade, significant changes have been observed in Brazil's territory, causing social, cultural, and economic impacts on local communities, and more intensely, in Legal Amazon, with the
","{'A': ' expansion and improvement of airports in state capitals.\n\n', 'B': ' expansion of football stadiums for hosting sports events.\n\n', 'C': ' construction of hydroelectric power plants on the rivers Tocantins, Xingu, and Madeira.\n\n', 'D': ' installation of cables to form a computerized communication network.\n\n', 'E': ' establishment of an infrastructure of towers that allow mobile communication in the region.\n\n\n'}","{'C': ' construction of hydroelectric power plants on the rivers Tocantins, Xingu, and Madeira.\n\n'}",No,No,Yes,No,No,No,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,"{C: construction of hydroelectric power plants on the rivers Tocantins, Xingu, and Madeira.}","The text mentions that significant changes have been observed in Brazil's territory, causing social, cultural, and economic impacts, especially in Legal Amazon, with the construction of hydroelectric power plants on the rivers Tocantins, Xingu, and Madeira."
38,2013,"
The recovery of African cultural heritage must take into account what is proper to the cultural process: its movement, plurality, and complexity. It is not, therefore, about the naive rescue of the past or its nostalgic cultivation, but about seeking to perceive the Brazilian cultural face. What is desired is to capture its movement in order to better understand it historically.

MINAS GERAIS. Cadernos do Arquivo 1: Escravidão em Minas Gerais.
Belo Horizonte: Arquivo Público Mineiro, 1988.
","
Based on the text, the analysis of cultural manifestations of African origin, such as capoeira or candomblé, must consider that they
","{'A': 'remain as a reproduction of African values and customs.\n', 'B': 'have lost their connection to their historical past.\n', 'C': 'derive from the interaction between African values and Brazilian historical experience.\n', 'D': 'contribute to the cultural distancing between blacks and whites in present-day Brazil.\n', 'E': 'demonstrate the greater cultural complexity of Africans in relation to Europeans.\n\n'}",{'C': 'derive from the interaction between African values and Brazilian historical experience.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,{C: derive from the interaction between African values and Brazilian historical experience.},"Based on the text, the analysis of cultural manifestations of African origin, such as capoeira or candomblé, must consider that they derive from the interaction between African values and Brazilian historical experience."
40,2013,"TEXT I

She wakes up late after going to the theater and dance; 
she reads novels, besides wasting time looking 
at the street from her window or balcony; spends hours 
at the dressing table fixing her complicated hairstyle; an 
equal number of hours practicing piano and more in 
her French or dance class. 
Comment by Padre Lopes da Gama about female customs [1839] apud SILVA, T. 
V. Z. Women, culture and Brazilian literature. Ipotesi — Journal of Literary Studies, 
Juiz de Fora, v. 2. n. 2, 1998. 

TEXT II

The windows and doors barred with trellises were not 
confessed, positive chains; but they were, by appearance and 
by their purpose, large cages, where parents and husbands 
watched over, hidden from society, their daughters and wives.
MACEDO, J. M. Memories of Ouvidor Street [1878]. Available at: www.dominiopublico.gov.br. 
Accessed on: May 20, 2013 (adapted).
","
The social representation of the feminine common to the two 
texts is
","{'A': ' gender submission, supported by the patriarchal conception \n\nof family.\n\n', 'B': ' access to beauty products, a result of the \n\nopening of the ports.\n\n', 'C': ' expansion of the entertainment space, focused on \n\ndistinct social classes.\n\n', 'D': ' protection of honor, mediated by male dispute \n\nin relation to the ladies of the court.\n\n', 'E': ' valorization of Christian marriage, supported by \n\ninterests linked to inheritance.\n\n'}","{'A': ' gender submission, supported by the patriarchal conception \n\nof family.\n\n'}",No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,"{A: gender submission, supported by the patriarchal conception of family.}","In both texts, there is a clear indication of women being confined or controlled by their male counterparts, showcasing a theme of gender submission under the patriarchal system."
41,2013,"
The products and their consumption constitute the stated goal of technological enterprise. This goal was first proposed at the beginning of Modernity, as an expectation that man could dominate nature. However, this expectation, converted into a program announced by thinkers such as Descartes and Bacon and driven by the Enlightenment, did not arise 'from a pleasure of power', 'from a mere human imperialism', but from the aspiration to liberate man and enrich his life, physically and culturally.

CUPANI, A. Technology as a philosophical problem: three approaches. Scientiae Studia, São Paulo, v. 2, n. 4, 2004 (adapted).
","
Authors of modern philosophy, notably Descartes and Bacon, and the Enlightenment project conceive science as a form of knowledge that aims to free man from the inclemency of nature. In this context, scientific research consists of
","{'A': 'exposing the essence of truth and definitively resolving existing theoretical disputes.\n', 'B': 'offering the final word on the things that exist and taking the place that was once occupied by philosophy.\n', 'C': 'being the expression of reason and serving as a model for other areas of knowledge that aim for progress.\n', 'D': 'clarifying the general laws that allow the interpretation of nature and eliminating ethical and religious discourses.\n', 'E': 'explaining the current dynamics among natural phenomena and imposing limits on academic debates.\n\n'}",{'C': 'being the expression of reason and serving as a model for other areas of knowledge that aim for progress.\n'},No,No,Yes,No,No,No,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,{C: being the expression of reason and serving as a model for other areas of knowledge that aim for progress.},"The passage mentions that scientific research, according to Descartes, Bacon, and the Enlightenment project, aims to free man from the inclemency of nature. Among the options, choice C aligns with this idea as it states that scientific research consists of being the expression of reason and serving as a model for other areas of knowledge that aim for progress."
43,2013,"
The company will provide 230 turbines for the second 
wind-based energy complex in the southeast of 
Bahia. The Alto Sertão Wind Complex, in 2014, will have 
capacity to generate 375 MW (megawatts), total 
enough to supply a city of 3 million 
inhabitants.

MATOS, C. GE seeks good winds and closes R$ 820 million contract in Bahia. 
Folha de S. Paulo, 2 Dec. 2012.
","
The technological option portrayed in the news provides 
the following consequence for the Brazilian energy 
system:
","{'A': '  Reduction of electrical usage.\n', 'B': '  Expansion of bioenergy use.\n', 'C': '  Expansion of renewable sources.\n', 'D': '  Containment of urban-industrial demand.\n', 'E': '  Intensification of geothermal dependence.\n'}",{'C': '  Expansion of renewable sources.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,{C: Expansion of renewable sources.},"The news mentions the company providing turbines for a wind-based energy complex, indicating an expansion of renewable sources in the Brazilian energy system."
44,2013,"
The slavery shall not be suppressed in Brazil by a servile war, much less by insurrections or local attacks. Nor should it be, by a civil war, as it was in the United States. It could disappear, perhaps, after a revolution, as it happened in France, this revolution being the exclusive work of the free population. It is in Parliament and not on farms or quilombos in the interior, nor in the streets and squares of the cities, that the cause of freedom must be won or lost.

NABUCO, J. Abolitionism [1883]. Rio de Janeiro: Nova Fronteira; São Paulo: Publifolha, 2000 (adapted).
","
In the text, Joaquim Nabuco defends a political project on how the end of slavery in Brazil should occur, in which
","{'A': ' copied the Haitian model of black emancipation.\n', 'B': ' encouraged the conquest of manumissions through judicial actions.\n', 'C': ' opted for the legalistic path of liberation.  \n', 'D': ' prioritized negotiation around compensations to the masters.\n\n', 'E': ' anticipated the paternalistic liberation of the captives.  \n\n'}",{'C': ' opted for the legalistic path of liberation.  \n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,{C: opted for the legalistic path of liberation.},"In the text, Joaquim Nabuco emphasizes that the cause of freedom must be won or lost in Parliament, indicating a legalistic approach to the end of slavery in Brazil."
45,2013,"
I am 44 years old and witnessed an impressive transformation in the condition of gay men and women in the United States. When I was born, homosexual relationships were illegal in all the United States, except Illinois. Gays and lesbians could not work in the federal government. There were no openly gay politicians. Some closeted homosexuals held positions of power, but the trend was for them to make things even worse for their peers.

ROSS, A. In the time machine. Época, ed. 766, 28 Jan. 2013.
","
The political dimension of the transformation suggested in the text had as a necessary condition
","{'A': 'expansion of the notion of citizenship.\n', 'B': 'reformulation of religious conceptions.\n', 'C': 'maintenance of conservative ideologies.\n', 'D': 'implementation of quotas in party lists.\n', 'E': 'change in the ethnic composition of the population.\n\n'}",{'A': 'expansion of the notion of citizenship.\n'},No,No,No,No,No,Yes,No,,,,,HUMANITIES AND THEIR TECHNOLOGIES,BLUE,{A: expansion of the notion of citizenship.},"The necessary condition for the political dimension of the transformation suggested in the text is the expansion of the notion of citizenship, as it allowed for the recognition and acceptance of gay men and women in the United States."
47,2013,"
The Brazilian consumes on average 500 milligrams of calcium per day, when the recommended amount is double. A balanced diet is the best decision to avoid problems in the future, such as osteoporosis, a disease that affects the bones. It is characterized by a substantial decrease in bone mass, making our bones fragile and more susceptible to fractures.

Available at: www.anvisa.gov.br. Accessed on: Aug 1, 2012 (adapted).
","
Considering the value of <math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>6</mn><mo>&#xD7;</mo><msup><mn>10</mn><mn>23</mn></msup></math> mol for Avogadro's constant and the molar mass of calcium equal to 40 g/mol, what is the minimum daily amount of calcium atoms to be ingested for a person to meet their needs?
","{'A': '  <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfenced><mrow><mn>7</mn><mo>,</mo><mn>5</mn></mrow></mfenced><mo>&#xD7;</mo><msup><mn>10</mn><mn>21</mn></msup></math>\n', 'B': '  <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfenced><mrow><mn>1</mn><mo>,</mo><mn>5</mn></mrow></mfenced><mo>&#xD7;</mo><msup><mn>10</mn><mn>22</mn></msup></math>\n', 'C': '  <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfenced><mrow><mn>7</mn><mo>,</mo><mn>5</mn></mrow></mfenced><mo>&#xD7;</mo><msup><mn>10</mn><mn>23</mn></msup></math>\n', 'D': '  <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfenced><mrow><mn>1</mn><mo>,</mo><mn>5</mn></mrow></mfenced><mo>&#xD7;</mo><msup><mn>10</mn><mn>25</mn></msup></math>\n', 'E': '  <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfenced><mrow><mn>4</mn><mo>,</mo><mn>8</mn></mrow></mfenced><mo>&#xD7;</mo><msup><mn>10</mn><mn>25</mn></msup></math>\n\n'}","{'B': '  <math xmlns=""http://www.w3.org/1998/Math/MathML""><mfenced><mrow><mn>1</mn><mo>,</mo><mn>5</mn></mrow></mfenced><mo>&#xD7;</mo><msup><mn>10</mn><mn>22</mn></msup></math>\n'}",No,Yes,No,No,Yes,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{C: 7.5 x 10^23},"To calculate the minimum daily amount of calcium atoms to be ingested, we need to use Avogadro's constant and the molar mass of calcium. First, calculate the number of moles needed by dividing Avogadro's constant by the molar mass of calcium: 6 x 10^23 / 40 = 1.5 x 10^22 moles. Then, convert moles to atoms by multiplying by Avogadro's constant: 1.5 x 10^22 x 6 x 10^23 = 9 x 10^45 atoms. Therefore, the minimum daily amount of calcium atoms to be ingested is 7.5 x 10^23."
48,2013,"
In an experiment, two PET bottles were used, one painted white and the other black, each attached to a thermometer. At the midpoint between the bottles, an incandescent lamp was kept on for a few minutes. Then the lamp was turned off. During the experiment, the temperatures of the bottles were monitored: a) while the lamp was on and b) after the lamp was turned off and they reached thermal equilibrium with the environment.

","
The rate of temperature variation of the black bottle, compared to the white one, throughout the experiment, was
","{'A': 'equal in heating and equal in cooling.\n', 'B': 'greater in heating and equal in cooling.\n', 'C': 'lower in heating and equal in cooling.\n', 'D': 'greater in heating and lower in cooling.\n', 'E': 'greater in heating and greater in cooling.\n\n'}",{'E': 'greater in heating and greater in cooling.\n\n'},No,Yes,No,No,No,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{D: greater in heating and lower in cooling.},The rate of temperature variation of the black bottle was greater in heating (absorbing heat faster) and lower in cooling (losing heat slower) compared to the white bottle throughout the experiment.
49,2013,"
Glucose labeled with carbon-11 nuclides 
is used in medicine to obtain 
three-dimensional images 
of the brain, through positron emission tomography. The 
disintegration of carbon-11 
generates a positron, with a half-life of 20.4 min, 
according to the nuclear reaction equation:

<math xmlns=""http://www.w3.org/1998/Math/MathML""><mmultiscripts><mtext>C</mtext><mprescripts/><mn>6</mn><mn>11</mn></mmultiscripts><mo>&#x2192;</mo><mmultiscripts><mtext>B</mtext><mprescripts/><mn>5</mn><mn>11</mn></mmultiscripts><mo>+</mo><mmultiscripts><mtext>e</mtext><mprescripts/><mn>6</mn><mn>11</mn></mmultiscripts></math>
","
From the injection of glucose labeled with this nuclide, the acquisition time of a tomography image is five half-lives. Considering that the medication contains 1.00 g of carbon-11, the mass, in milligrams, of the remaining nuclide, after the image acquisition, is closest to 
","{'A': '  0.200.\n', 'B': '  0.969.\n', 'C': '  9.80.\n', 'D': '  31.3.\n', 'E': '  200.\n\n'}",{'D': '  31.3.\n'},Yes,Yes,No,Yes,Yes,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{C: 9.80.},"To find the mass of the remaining nuclide, we need to calculate the amount left after five half-lives. Each half-life reduces the amount of substance by half. So, after five half-lives, the remaining mass can be calculated as 1.00g * (1/2)^5 = 1.00g * 0.03125 = 0.03125g = 31.25mg ≈ 9.80mg."
51,2013,"
Green Chemistry can be defined as the creation, 
development, and application of products and chemical processes 
to reduce or eliminate the use and generation of 
harmful substances to human health and the environment. 
It is known that some energy sources developed 
by man have, or have the potential to have, at 
some level, negative environmental impacts.

CORRÊA, A. G.; ZUIN, V. G. (Orgs.). Green Chemistry: principles and applications. 
São Carlos: EdUFSCar, 2009.
","
In the light of Green Chemistry, methods should be 
developed to eliminate or reduce air pollution 
caused especially by
","{'A': '  hydroelectric power plants.\n', 'B': '  thermal power plants.\n', 'C': '  geothermal power plants.\n', 'D': '  solar energy sources.\n', 'E': '  wind energy sources.\n\n'}",{'B': '  thermal power plants.\n'},No,Yes,Yes,No,No,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{B: thermal power plants.},"In the context of Green Chemistry, methods should be developed to eliminate or reduce air pollution caused especially by thermal power plants, as they are known to have negative environmental impacts."
52,2013,"
On airplane trips, passengers are asked to turn off all devices whose operation involves the emission or reception of electromagnetic waves. The procedure is used to eliminate sources of radiation that may interfere with radio communications between pilots and the control tower.
","
The property of the emitted waves that justifies the adopted procedure is the fact that
","{'A': ' have opposite phases.\n', 'B': ' are both audible.\n', 'C': ' have inverse intensities.\n', 'D': ' are of the same amplitude.\n', 'E': ' have close frequencies.\n\n'}",{'E': ' have close frequencies.\n\n'},No,Yes,Yes,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{C: have inverse intensities.},"The property of the emitted waves that justifies the procedure of turning off devices on airplane trips is that they have inverse intensities. This means that the waves emitted by electronic devices have varying strengths, which can interfere with radio communications if not turned off."
53,2013,"
Snakes that inhabit dry regions can fast for a long period of time due to the scarcity of food. Thus, the survival of these predators is related to the maximum utilization of nutrients obtained from the captured prey. According to this situation, these snakes present morphological and physiological changes, such as the increase in intestinal villi and the intensification of blood irrigation in the inner portion of these structures.
","
The function of the increase in intestinal villi for these snakes is to maximize the
","{'A': 'gastrointestinal tract length to fit more food.\n', 'B': 'contact area with intestinal content for nutrient absorption.\n', 'C': 'heat release through blood irrigation for thermal control of the digestive system.\n', 'D': 'secretion of digestive enzymes to increase protein degradation in the stomach.\n', 'E': 'digestion process to decrease the time food remains in the intestine.\n\n'}",{'B': 'contact area with intestinal content for nutrient absorption.\n'},No,Yes,Yes,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{B: contact area with intestinal content for nutrient absorption.},"The increase in intestinal villi helps to maximize the contact area with intestinal content, which in turn enhances nutrient absorption for the snakes inhabiting dry regions."
59,2013,"
Terrestrial plants that are still in the growth phase fix large amounts of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>CO</mtext><mn>2</mn></msub></math>, using it to form new organic molecules, and release large amounts of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math>. However, in mature forests, whose trees have already reached equilibrium, the consumption of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math> by respiration tends to equal its production by photosynthesis. The natural death of trees in these forests temporarily affects the concentration of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math> and <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>CO</mtext><mn>2</mn></msub></math> near the soil surface where they fell.
","
The concentration of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math> near the ground, at the location of the fall, will be
","{'A': 'lower, as there will be consumption of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math> during the decomposition of these trees.\n', 'B': 'higher, as there will be a saving of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math> due to the absence of dead trees.\n', 'C': 'higher, as there will be release of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math> during the photosynthesis of young trees.\n', 'D': 'equal, as there will be consumption and production of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math> by the remaining mature trees.\n', 'E': 'lower, as there will be a reduction of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math> due to the lack of photosynthesis carried out by dead trees.\n\n'}","{'A': 'lower, as there will be consumption of <math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mtext>O</mtext><mn>2</mn></msub></math> during the decomposition of these trees.\n'}",No,Yes,No,No,No,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,"{A: lower, as there will be consumption of O2 during the decomposition of these trees.}","In mature forests, the natural death of trees temporarily affects the concentration of O2 and CO2 near the soil surface where they fell. The decomposition of these dead trees will lead to the consumption of O2, resulting in a lower concentration of O2 near the ground at the location of the fall."
60,2013,"
Females of some species of spiders, scorpions, and other invertebrates prey on males after copulation and insemination. For example, cannibal females of the insect known as praying mantis, Tenodera aridofolia, have up to 63% of their diet composed of male partners. For females, sexual cannibalism can ensure the acquisition of important nutrients in reproduction. With this increase in the diet, they generally produce a greater quantity of eggs.

BORGES, J. Deadly game. Available at: http://cienciahoje.uol.com.br. Accessed on: Mar 1, 2012 (adapted).
","
Although it is a seemingly disadvantageous behavior for males, sexual cannibalism has evolved in these animal taxa because
","{'A': 'promotes the greater occupation of different ecological niches by the species.\n', 'B': 'favors the individual reproductive success of both parents.\n', 'C': 'prevents the transmission of genes from the male to the offspring.\n', 'D': 'prevents the survival and future reproduction of the male.\n', 'E': 'reduces the genetic variability of the population.\n\n'}",{'B': 'favors the individual reproductive success of both parents.\n'},No,No,Yes,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{B: favors the individual reproductive success of both parents.},"The behavior of sexual cannibalism in these animal taxa has evolved because it favors the individual reproductive success of both parents. This behavior ensures that the female receives important nutrients for reproduction, leading to the production of a greater quantity of eggs, ultimately benefiting the reproductive success of both male and female parents."
61,2013,"
To provide accessibility to people with mobility difficulties, hydraulic lifts are used in buses and cars. In this device, an electric pump is used to force a fluid to pass from a narrow pipe to a wider one, and thus activate a piston that moves the platform. Consider a hydraulic lift whose piston head area is five times larger than the area of the pipe coming out of the pump. Disregarding friction and considering a gravitational acceleration of 10 m/s², it is desired to lift a person weighing 65 kg in a 15 kg wheelchair on a 20 kg platform.
","
What should be the force exerted by the pump motor on the fluid, so that the wheelchair user is raised at a constant speed?
","{'A': '  20 N\n', 'B': '  100 N\n', 'C': '  200 N\n', 'D': '  1 000 N\n', 'E': '  5 000 N\n\n\n'}",{'C': '  200 N\n'},No,Yes,No,No,Yes,No,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{C: 200 N},"The force exerted by the pump motor on the fluid should be equal to the total weight being lifted, which is the sum of the weights of the person, wheelchair, and platform. Total weight = 65 kg + 15 kg + 20 kg = 100 kg. Using the formula F = m * g, where F is the force, m is the mass, and g is the gravitational acceleration (10 m/s^2), the force required is 100 kg * 10 m/s^2 = 1000 N. Since the piston head area is five times larger than the pipe area, the force exerted by the pump motor should be 1000 N / 5 = 200 N."
62,2013,"
The strategy for obtaining transgenic plants by 
inserting transgenes into chloroplasts, in substitution 
for the classical methodology of inserting the transgene into 
the nucleus of the host cell, resulted in the quantitative 
increase of production of recombinant proteins 
with various biotechnological purposes. The same 
type of strategy could be used to produce 
recombinant proteins in cells of non-photosynthetic 
eukaryotic organisms, such as yeasts, 
which are used for commercial production of various 
recombinant proteins and can be cultivated in 
large fermenters.
","
Considering the described methodological strategy, which 
cellular organelle could be used for inserting 
transgenes into yeasts?
","{'A': 'Lysosome.\n', 'B': 'Mitochondria.\n', 'C': 'Peroxisome.\n', 'D': 'Golgi apparatus.\n', 'E': 'Endoplasmic reticulum.\n\n'}",{'B': 'Mitochondria.\n'},No,Yes,No,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{E: Endoplasmic reticulum.},"To answer this question, we need to identify the cellular organelle that could be used for inserting transgenes into yeasts according to the described methodological strategy. In the context provided, the endoplasmic reticulum is the organelle that could be used for this purpose."
63,2013,"
In Brazil, about 80% of the electric energy comes from hydroelectric power plants, whose construction involves damming rivers. The formation of a reservoir for this purpose, in turn, can modify the local ichthyofauna. An example is the damming of the Paraná River, where the disappearance of armored catfish was observed almost simultaneously with the increase in the number of introduced exotic species of fish, such as the blackfin pacu and the corvina, the three species with similar ecological niches.

PETESSE, M. L.; PETRERE JR., M. Ciência Hoje, São Paulo, n. 293, v. 49, jun. 2012 (adapted).
","
In this modification of the ichthyofauna, the disappearance of armored catfish is explained by
","{'A': 'reduction of the genetic flow of the native species.\n', 'B': 'decrease in intraspecific competition.\n', 'C': 'increase in interspecific competition.\n', 'D': 'geographic isolation of the fish.\n', 'E': 'extinction of ecological niches.\n\n'}",{'C': 'increase in interspecific competition.\n'},No,Yes,No,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{C: increase in interspecific competition.},"The disappearance of armored catfish in the ichthyofauna modification is explained by the increase in interspecific competition, as mentioned in the passage where the introduction of exotic species with similar ecological niches led to the disappearance of the native armored catfish."
67,2013,"
It is known that the increase in the concentration of gases such as 
CO2, CH4, and N2O in the atmosphere is one of the factors responsible 
for the worsening of the greenhouse effect. Agriculture is one of the 
human activities that can contribute to both the emission 
and the sequestration of these gases, depending on 
the management of soil organic matter.

ROSA, A. H.; COELHO, J. C. R. Thematic Notebooks of New Chemistry in School,
São Paulo, n. 5, Nov. 2003 (adapted).
","
How can agricultural practices help minimize the worsening of the greenhouse effect?
","{'A': ' Avoiding crop rotation.\n', 'B': ' Releasing the CO2 present in the soil.\n', 'C': ' Increasing the amount of organic matter in the soil.\n', 'D': ' Burning the organic matter that accumulates in the soil.\n', 'E': ' Attenuating the concentration of plant residues in the soil.\n\n'}",{'C': ' Increasing the amount of organic matter in the soil.\n'},No,Yes,No,No,No,Yes,No,,,,,NATURAL SCIENCES AND THEIR TECHNOLOGIES,BLUE,{C: Increasing the amount of organic matter in the soil.},"To minimize the worsening of the greenhouse effect, agricultural practices can help by increasing the amount of organic matter in the soil. This can contribute to the sequestration of gases like CO2, CH4, and N2O, thus reducing their concentration in the atmosphere."
