id;year;context;question;options;correct_answer;area
35;2022;"No jornalismo, a entrevista é um tipo de relacionamento. Depende da capacidade que o jornalista tem de conversar e de demonstrar interesse pelo que o outro tem a dizer. Não basta ter uma lista de perguntas e ficar esperando respostas. A entrevista é usada como uma das técnicas para obter informação. O repórter ouve várias fontes e alia as informações obtidas a outras que recolheu por meio de pesquisa, observação e documentação.
Fonte do Texto: PINTO. Jornalismo diário: reflexões, recomendações, dicas e exercícios. 2009 (adaptado).";"Considerando a prática da entrevista jornalística, avalie as afirmações a seguir, indicando quais são as corretas.
A condução de uma entrevista jornalística requer o desenvolvimento de um roteiro de perguntas que não deve ser alterado durante a tomada de declarações. 
A repetição ou insistência em uma mesma pergunta gera incômodo nos entrevistados e, por isso, compromete o bom andamento da entrevista. 
A gravação da entrevista com o consentimento do entrevistado é um cuidado tanto para o jornalista quanto para a fonte, pois garante a literalidade do que foi dito. 
É correto o que se afirma em
";{'A': 'II, apenas.', 'B': 'III, apenas.', 'C': 'I e II, apenas.', 'D': 'I e III, apenas.', 'E': 'I, II e III.'};{'B': 'III, apenas.'};Jornalismo
1;2022;"TEXTO 1
A democracia representativa exige, para o seu funcionamento, um conjunto de características, as quais podem ser compreendidas como instituições. São elas: Funcionários eleitos; Eleições livres, justas e frequentes; Sufrágio inclusivo; Direito de concorrer a cargos eletivos; Liberdade de expressão; Fontes de informação diversificadas; Autonomia para as associações. Entre as categorias mencionadas, destacam-se duas como pilares do regime democrático.
Liberdade de expressão: os cidadãos têm o direito de se expressar, sem o perigo de punições severas, quanto aos assuntos políticos de uma forma geral, o que inclui a liberdade de criticar os funcionários do governo, o governo em si, o regime, a ordem socioeconômica e a ideologia dominante.
Fontes de informação diversificadas: os cidadãos têm o direito de buscar fontes de informação, alternativas, diversificadas e independentes. Ademais, a existência de fontes de informação alternativa
deve ser protegida por lei.
TEXTO 2
Fonte do Texto: DAHL, R. A. Sobre a democracia, EDU: UnB, 2001 (adaptado).
Embora os regimes políticos possam ser derrubados e as ideologias criticadas e destituídas de sua legitimidade, por trás de um regime e de sua ideologia há sempre um modo de pensar e de sentir, uma série de hábitos culturais, uma nebulosa de instintos obscuros e de pulsões insondáveis.
Fonte do Texto: ECO, U. O Fascismo Eterno. In: Cinco escritos Morais. Editora Record: Rio de Janeiro, 2002 (adaptado).
TEXTO 3
A figura a seguir exemplifica algumas condutas que, segundo Umberto Eco, podem ser consideradas contraditórias aos princípios democráticos.
Descrição da Figura:
São apresentados 7 quadros com frases e ilustrações distintas.
Frase: “Culto às tradições e às raízes”. Ilustração: desenho de uma águia de cabeça branca utilizando um boné semelhante ao de beisebol. 
Frase: “Constante estado de ameaça”. Ilustração: tanque de guerra. 
Frase: “Exaltação da vontade popular”. Ilustração: adereço de mão com o dedo indicador levantado e a escrita “#1 - o melhor”. 
Frase: “Oposição à análise crítica”. Ilustração: microfones emitindo a frase “Fake News!”. 
Frase: “obsessão por conspirações e culpados externos”. Ilustração: desenho de imigrantes como alvo. 
Frase: “Proclamação de um líder (a voz do povo)”. Ilustração: uma pessoa sobre um monte falando às multidões. 
Frase: “Linguagem limitada e repetitiva”. Ilustração: uma boca falando “eu tenho as melhores palavras”.";"Com base na concepção de regimes políticos, abordada pelos autores, avalie as afirmações a seguir, indicando quais são as corretas.
A democracia é o sistema que se propõe a assegurar aos seus cidadãos uma liberdade pessoal mais ampla do que outros modelos. 
A liberdade de expressão no sistema democrático garante que a manifestação de um agente político e de um cidadão possuam repercussões equivalentes. 
As fake news são manifestações relacionadas à categoria de fontes de informação diversificadas e podem ser utilizadas como estratégia para fragilizar o sistema democrático de governo. 
O direito à liberdade de expressão permite a emissão de opinião crítica e discursos contrários à democracia e aos direitos humanos. 
É correto apenas o que se afirma em
";"{'A': 'I e II', 'B': 'I e III', 'C': 'II e IV', 'D': 'I, III e IV', 'E': 'II, III e IV'}

";"{'B': 'I e III'}
";Direito
2;2022;"TEXTO 1
Dados do levantamento feito pelo TransgenderEurope (TGEU) mostram que o Brasil permaneceu pelo 13o ano consecutivo como o país que mais mata pessoas transgêneros.
Descrição do Mapa: Título: Mortes de Transgêneros – por países de 2008 a 2021 – Números absolutos:
• Maior que 1000: Brasil. • 501 a 1000: México. • 251 a 500: EUA. • 101 a 250: Argentina, Venezuela, Colômbia, Índia. • 51 a 100: Turquia.
• 2 a 50: Canadá, Rússia, China, Arábia Saudita, Austrália e parte da Europa.
TEXTO 2
De acordo com dados do Sistema de Informação de Agravos de Notificação (Sinan), do Ministério da Saúde, houve um crescimento bruto de 5% nas violências contra homossexuais e 37,1% nas violências contra bissexuais, passando de 4 855 registros em 2018 para 5 330 em 2019. No gráfico a seguir são apresentados os dados percentuais de casos notificados em 2019, de acordo com a orientação sexual das vítimas de violência.
Descrição do Gráfico: TÍtulo: Brasil: Perfil de Pessoas Homossexuais e Bissexuais Vítimas de Violência, por orientação Sexual, por Faixa etária (2019):
• 10 a 14 anos: Heterossexuais (9%), Homossexuais (6%), Bissexuais (8%). • 15 a 19 anos: Heterossexuais (14%), Homossexuais (16%), Bissexuais (27%). • 35 a 39 anos: Heterossexuais (11%), Homossexuais (9%), Bissexuais (7%). • 40 a 44 anos: Heterossexuais (9%), Homossexuais (7%), Bissexuais (4%). • 60 a 64 anos: Heterossexuais (3%), Homossexuais (2%), Bissexuais (1%).";"Considerando as informações apresentadas no mapa e no gráfico, bem como a situação social dos grupos LGBTQIAPN+, avalie as afirmações a seguir, indicando quais são as corretas.
Os discursos e as práticas contra a diversidade sexual e de gênero são incompatíveis com as premissas éticas e dos direitos humanos que regem as sociedades democráticas. 
A violência contra os grupos LGBTQIAPN+ é histórica, simbólica, psicológica e física, ocorrendo em razão de estereótipos e estigmas vigentes na sociedade e por meio de repressões e abusos. 
A partir dos 40 anos de idade, há uma maior incidência de violência sobre pessoas heterossexuais em relação aos outros grupos, o que indica que a vulnerabilidade independe da orientação sexual. 
O Brasil é o país onde se identifica o maior número de mortes de pessoas trans entre os países analisados, situação que revela a necessidade de uma política pública mais assertiva de combate aos crimes cometidos contra os grupos LGBTQIAPN+. 
É correto apenas o que se afirma em";"{'A': 'I e III', 'B': 'I e IV’, 'C': 'II e III', 'D': 'I, II e IV', 'E': 'II, III e IV'}
";"{'D': 'I, II e IV’}
";Direito
3;2022;"Em 2019, a violência armada foi três vezes maior para a população negra, em comparação com a não negra, tanto para a população geral quanto para o grupo jovem (entre 15 e 29 anos de idade). Quanto à taxa de mortalidade por 100 mil habitantes no grupo de pessoas com até 14 anos de idade, destaca-se, da mesma forma, a desigualdade na vitimização de crianças e adolescentes negros por agressão com arma de fogo, com taxa 3,6 vezes maior do que a de não negros em 2019.
Fonte do Texto: INSTITUTO SOU DA PAZ. Violência armada e racismo: o papel da arma de fogo na desigualdade racial. 2021.";"Considerando as informações apresentadas, avalie as asserções a seguir e a relação proposta entre elas.
I. O fator racial é um importante condicionante na análise de dados relativos a homicídios e violência no Brasil na população de adolescentes e jovens.
PORQUE 
II. A população negra sofre mais violência do que a população não negra, em razão do racismo estrutural existente no país, além de outras vulnerabilidades sociais associadas a essa forma de preconceito.
A respeito dessas asserções, assinale a opção correta.
";"{'A': ‘As asserções I e II são proposições verdadeiras, e a II é uma justificativa correta da I.', 'B': 'As asserções I e II são proposições verdadeiras, mas a II não é uma justificativa correta da I.’, 'C': 'A asserção I é uma proposição verdadeira, e a II é uma proposição falsa.', 'D': 'A asserção I é uma proposição falsa, e a II é uma proposição verdadeira.', 'E': 'As asserções I e II são proposições falsas.'}
";{'A': ‘As asserções I e II são proposições verdadeiras, e a II é uma justificativa correta da I.'};Direito
4;2022;"TEXTO 1
Além de tramitar no Judiciário um processo a respeito do Marco Temporal, há também, na Câmara dos Deputados, um projeto em que se tenta transformar a tese do Marco Temporal em lei. Trata-se do Projeto de Lei n. 490/2007, que determina que devem ter direito às terras consideradas ancestrais somente os povos que as estivessem ocupando no dia da promulgação da Constituição Federal, em 5 de outubro de 1988.
Disponível no site do g1.globo. Acesso em: 21 jun. 2022 (adaptado).
TEXTO 2
O assassinato do indigenista Bruno Pereira e do jornalista Dom Phillips expôs ao mundo a importância da demarcação dos territórios indígenas, assegurada pela Constituição Federal de 1988. Os territórios indígenas, além de preservarem identidades, modos de vida, tradições e culturas desses povos, também são fundamentais para a preservação ambiental. Eles contribuem para conter as emissões de gases de efeito estufa, promover a biodiversidade e potencializar sistemas.
Se mantido o critério do Marco Temporal, a guerra fundiária poderá ser intensificada. Os territórios se tornarão zonas de mais conflitos entre fazendeiros, mineradores, garimpeiros, grileiros, produtores rurais, narcotraficantes, comerciantes de peixes, caçadores e madeireiros, o que resultará na morte de indígenas e de defensores da floresta e, por extensão, dos territórios indígenas.";"Com base nos textos apresentados, avalie as afirmações a seguir, indicando quais são as corretas.
Os territórios indígenas, com a regulamentação do Marco Temporal, ficarão formalmente protegidos de invasões, e os povos originários poderão manter suas tradições culturais. 
As ações de grupos de garimpeiros, de pescadores ilegais, de desmatadores e de alguns setores das atividades agropecuárias vêm confrontando os povos originários em disputas territoriais. 
O aumento da criminalidade nos territórios indígenas está associado aos interesses econômicos de exploração insustentável do meio ambiente, como os relacionados aos garimpos ilegais e ao desmatamento de florestas. 
A existência dos movimentos sociais indígenas é essencial para a luta por direitos sociais, culturais e de acesso à terra pelos povos originários, assim como para a preservação do meio ambiente e do modo de vida dos indígenas. 
O Estado brasileiro está impedido de intervir nas demarcações de territórios indígenas, em respeito à autonomia, à autogestão e à livre determinação dos povos originários, segundo a Constituição Federal de 1988. 
É correto apenas o que se afirma em";"{'A': 'I e V', 'B': 'I, III e V’, 'C': 'II, III e IV', 'D': 'II, IV e V', 'E': 'I, II, III e IV'}
";{'C': 'II, III e IV'};Direito
5;2022;"Pesquisa realizada pelo Observatório Brasileiro de Políticas Públicas da Universidade Federal de Minas Gerais (UFMG) aponta que a população em situação de rua aumentou no Brasil em 2022. De janeiro a maio deste ano, mais de 26 mil novas pessoas nessa situação foram registradas no Cadastro Único (CadÚnico) do Governo Federal. No país, mais de 180 mil pessoas estão registradas no CadÚnico.
Disponível no site do g1.globo. Acesso em: 6 jul. 2022 (adaptado).";"Considerando as informações apresentadas, avalie as asserções a seguir e a relação proposta entre elas.
I. A existência de pessoas em situação de rua no Brasil deriva, sobretudo, das desigualdades sociais oriundas da pandemia de Covid-19.
PORQUE
II. Um dos efeitos da pandemia de Covid-19 foi a ampliação do número de pessoas em situação de rua no Brasil, o que evidencia a segregação socioespacial das cidades brasileiras.
A respeito dessas asserções, assinale a opção correta.";"{'A': 'As asserções I e II são proposições verdadeiras, e a II é uma justificativa correta da I.', 'B': 'As asserções I e II são proposições verdadeiras, mas a II não é uma justificativa correta da I.’, 'C': 'A asserção I é uma proposição verdadeira, e a II é uma proposição falsa.', 'D': 'A asserção I é uma proposição falsa, e a II é uma proposição verdadeira.', 'E': 'As asserções I e II são proposições falsas.'}
";{'D': 'A asserção I é uma proposição falsa, e a II é uma proposição verdadeira.'};Direito
6;2022;"Ao final de 2021, cerca de 89,3 milhões de pessoas estavam deslocadas em todo o mundo, em decorrência de violência, perseguições, violações dos direitos humanos ou outros conflitos em seus locais de origem. Esse contingente de deslocamentos forçados já alcançava mais de 100 milhões de pessoas em maio de 2022, sendo motivados por instabilidades como as ocorridas no Afeganistão, em alguns países africanos e nas regiões da Ucrânia ocupadas pela Rússia, além de outros locais onde já perduravam confrontos armados, como, por exemplo, na Síria.
Disponível no site do acnur.org. Acesso em: 21 jun. 2022 (adaptado).
Descrição da figura:
A charge do artista Latuff retrata migrantes sírios fugindo da guerra civil em direção à Europa. Em uma praia, três personagens assistem à chegada de barcos superlotados com migrantes:
O primeiro, com as mãos nos bolsos, está de terno cinza com o símbolo de cifrão estampado em suas costas e diz: “Eu vejo mão de obra barata!”.
Ao seu lado, uma senhora vestindo a bandeira da União Europeia demonstra preocupação e fala: “Eu vejo dor de cabeça!”. 
Por último, já de costas para a praia, o terceiro veste roupas com as cores da bandeira dos EUA, se despede tocando no ombro da senhora, assovia e diz: “Eu vejo você na minha próxima aventura militar!”.";"Com relação às atuais migrações internacionais forçadas, assinale a opção correta.
";{'A': 'Os interesses em relação ao tipo de tratamento dispensado aos imigrantes no mundo independem de seus países de origem.', 'B': 'A xenofobia, que consiste no preconceito contra estrangeiros, deve-se à falta de normas internacionais para o tratamento de situações de imigração.’, 'C': 'Os refugiados são migrantes de países subdesenvolvidos que se deslocam para países centrais do capitalismo global a fim de servir de mão de obra barata.', 'D': 'As migrações internacionais forçadas surgem da globalização econômica, cujos processos são responsáveis pelo aumento do número de refugiados no mundo.', 'E': 'A condição de migrante internacional forçado diferencia-se da condição geral de imigrante na medida em que se refere ao deslocamento motivado por fatores involuntários, que fogem ao controle do migrante e de sua família.'};{''E': 'A condição de migrante internacional forçado diferencia-se da condição geral de imigrante na medida em que se refere ao deslocamento motivado por fatores involuntários, que fogem ao controle do migrante e de sua família.'};Direito
7;2022;"TEXTO 1
Descrição do Gráfico:
Título: América Latina, Caribe (21 países): Feminicídio ou femicídio (2021) (em números absolutos e taxas por 100 mil mulheres)
São apresentados os seguintes dados: Países - Número Absoluto de Mortes - Mortes a cada 100 mil mulheres (aproximadamente)
Honduras - 227 - 4,8
SantaLúcia-4-4,5
 Trinidad e Tobago - 22 - 3,1
República Dominicana - 132 - 2,4
ElSalvador-73-2,3
Bolívia-113-2
Brasil - 1738 - 1,8
Panamá-31-1,5
México-948-1,6
Guatemala - 119 - 1,2
Uruguai-19-1,1
Argentina - 251 - 1,1
Paraguai-36-1
Equador-79-0,9
Peru-148-0,9

TEXTO 2
Resultados de pesquisa da Comissão Econômica para a América Latina e o Caribe (CEPAL), vinculada à Organização das Nações Unidas (ONU), apontam que, além do feminicídio íntimo, aquele perpetrado por parceiros ou ex-parceiros da vítima, e do feminicídio sexual sistêmico, em que a vítima é sequestrada e estuprada, há o feminicídio lesbofóbico ou bifóbico, configurado quando a vítima é bissexual ou lésbica e é assassinada porque o agressor entende que deve puni-la por sua orientação sexual.
Disponível no site da ebc. Acesso em: 22 ago. 2022.";"A partir do gráfico e das informações do texto, assinale a opção correta.
";{'A': 'O gráfico apresentado ranqueia os países a partir de um cálculo de proporção e, nessa perspectiva, Santa Lúcia apresenta uma das taxas mais baixas de feminicídio na região.', 'B': 'As políticas públicas voltadas às mulheres partem do pressuposto de que elas devem ser as principais responsáveis por sua própria segurança, evitando comportamentos de risco.’, 'C': 'Os países da América Latina que apresentam as maiores taxas de ocorrência de feminicídios a cada 100 mil mulheres, de acordo com o gráfico apresentado, são Brasil, México e Argentina.', 'D': 'As formas de violência que afetam as mulheres são determinadas não somente pela condição sexual e de gênero, mas também por diferenças econômicas, etárias, raciais, culturais e religiosas.', 'E': 'O número relativo a cada 100 mil mulheres vítimas de feminicídio no Brasil explica a posição elevada do país no ranking, diferentemente de Honduras, que registra, relativamente, menos ocorrências que o Brasil.'};{'D': 'As formas de violência que afetam as mulheres são determinadas não somente pela condição sexual e de gênero, mas também por diferenças econômicas, etárias, raciais, culturais e religiosas.'};Direito
8;2022;"Descrição da imagem:
Foto de Charles Humpres mostrando grafite de Eduardo Kobra. A arte ocupa o espaço lateral de dois andares de um prédio, sendo caracterizada pelo uso intenso de contrastes e cores que retrata um homem sentado ao chão, cabeça baixa, descalço, com dois pratos vazios ao seu lado e segurando um cartaz escrito “Welcome to real Brazil”.
nicialmente, a natureza transgressora do grafite foi encarada pelo Estado como vandalismo no espaço público e como um perigo para a conservação da propriedade privada, devendo-se, portanto, combatê-lo. Com o tempo, contudo, essa concepção marginal transformou-se, incidindo em uma valorização aceitável pelo Estado e positiva para a sociedade. Essa transição do grafite, de arte marginal para manifestação artística reconhecida e aceita, tem revelado aspectos importantes não somente para os profissionais do grafite, mas para a sociedade como um todo, pois incorpora a possibilidade de ele ser um produto artístico de valor cultural, econômico e ideológico.
Fonte do Texto: PIRES, E. M.; SANTOS, F. A. A cidade de São Paulo e suas dinâmicas: graffiti, Lei Cidade Limpa e publicidade urbana. Anais do Museu Paulista: História e Cultura Material. v. 26, São Paulo, 2018 (adaptado).";"Considerando-se o texto e a imagem apresentados, é correto afirmar que o grafite consiste em uma
";{'A': 'expressão popular associada à contestação e, por isso, não é reconhecido como arte.', 'B': 'expressão convencional de hierarquias consolidadas ao longo do tempo e ainda presentes na sociedade.’, 'C': 'expressão cultural que problematiza os valores e as relações da sociedade com os espaços onde é produzida.', 'D': 'intervenção urbana que traz prejuízos para a sociedade porque gera conflitos latentes entre diferentes classes sociais.', 'E': 'intervenção estética realizada com o propósito de embelezamento padronizado dos espaços urbanos pelo uso de cores intensas e contrastantes.'};{'C': 'expressão cultural que problematiza os valores e as relações da sociedade com os espaços onde é produzida.'};Direito
9;2022;"TEXTO 1
A supremacia constitucional traduz-se em superlegalidade formal e material. A superlegalidade formal identifica a Constituição como a fonte primária de produção normativa, ditando competências e procedimentos para a elaboração dos atos normativos inferiores. E a superlegalidade material subordina o conteúdo de toda a atividade normativa estatal à conformidade com os princípios e regras da Constituição. A inobservância dessas prescrições formais e materiais deflagra um mecanismo de proteção da Constituição batizado, entre nós, de controle de constitucionalidade.
Fonte do Texto: BARROSO. Interpretação e Aplicação da Constituição. São Paulo: Saraiva, 1998 (adaptado).
TEXTO 2
O artigo 102, parágrafo segundo, da Constituição Federal de 1988 prevê o seguinte: “As decisões definitivas de mérito, proferidas pelo Supremo Tribunal Federal (STF), nas ações diretas de inconstitucionalidade e nas ações declaratórias de constitucionalidade, produzirão eficácia contra todos e efeito vinculante, relativamente aos demais órgãos do Poder Judiciário e à administração pública direta e indireta, nas esferas federal, estadual e municipal.”.";"Considerando os textos apresentados, assinale a opção correta.
";{'A': 'A decisão definitiva de mérito em Ação Direta de Inconstitucionalidade (ADI) proferida pelo STF vincula o Poder Legislativo, que não pode alterar a Constituição Federal para superar o que foi decidido pelo STF.', 'B': 'O julgamento de improcedência de pedido de Ação Direta de Inconstitucionalidade (ADI), por decisão definitiva do STF, impede a reanálise da constitucionalidade da mesma lei, ainda que a nova ação seja ajuizada posteriormente por um dos legitimados a propor ADIs.', 'C': 'O julgamento de improcedência de pedido de Ação Declaratória de Constitucionalidade (ADC), por decisão definitiva do STF, permite a reanálise da constitucionalidade da mesma lei, ainda que a nova ação seja ajuizada posteriormente por um dos legitimados a propor ADIs.', 'D': 'O julgamento de procedência de pedido de Ação Declaratória de Constitucionalidade (ADC), por decisão definitiva do STF, impede a reanálise da constitucionalidade da mesma lei, ainda que a nova ação seja ajuizada posteriormente por um dos legitimados a propor ADIs.', 'E': 'O julgamento de procedência de pedido em Ação Direta de Inconstitucionalidade (ADI), por decisão definitiva do STF, impede a reanálise da constitucionalidade da mesma lei, ainda que a nova ação seja ajuizada posteriormente por um dos legitimados a propor ADIs.'};{'E': 'O julgamento de procedência de pedido em Ação Direta de Inconstitucionalidade (ADI), por decisão definitiva do STF, impede a reanálise da constitucionalidade da mesma lei, ainda que a nova ação seja ajuizada posteriormente por um dos legitimados a propor ADIs.'};Direito
10;2022;"A Constituição Federal de 1988, no artigo 205, assegura a educação como direito de todos, sendo dever do Estado e da família. A base principiológica do artigo 206 do texto constitucional apresenta a igualdade de condições para o acesso e a permanência na escola. O artigo 208 determina que a educação básica obrigatória e gratuita será ofertada a pessoas dos 4 aos 17 anos de idade, e a educação infantil, em creches e pré-escolas, às crianças de até 5 anos de idade. O Estatuto da Criança e do Adolescente, no artigo 54, está de acordo com o ordenamento constitucional.
O Supremo Tribunal Federal reconheceu a repercussão geral no Agravo de Instrumento n. 761.908 de Santa Catarina, em que se discute a inclusão da criança em estabelecimento de educação infantil no âmbito municipal. O Tribunal de Justiça do Estado de Santa Catarina, na Apelação Cível em Mandado de Segurança, manteve a ordem concedida, assentando a obrigatoriedade de fornecimento de vaga, pelo município, em estabelecimento de educação infantil, a crianças com idade entre 0 e 6 anos, ante as determinações contidas nos artigos 208, inciso IV, e 211, parágrafo segundo, da Constituição Federal de 1988.";"Tendo como base os dispositivos da Constituição Federal, do Estatuto da Criança e do Adolescente e as decisões do Poder Judiciário a respeito do direito da criança de acesso gratuito à educação, assinale a opção correta.
";{'A': 'O Poder Judiciário não pode interferir nas questões que versam sobre o Poder Executivo Municipal.', 'B': 'O mandado de segurança não é o instrumento correto para se questionar o direito da criança de frequentar a escola, mas, sim, o habeas data.', 'C': 'Os responsáveis legais podem representar a criança, dada a incapacidade civil absoluta desta, em ações que questionem a violação do direito à educação.', 'D': 'A criança tem direito à educação infantil desde os 3 anos de idade, contudo a oferta não pode ser admitida em creche, por não ser instituição de ensino.', 'E': 'Os aspectos educacionais municipais são da competência da Secretaria de Educação Municipal, não podendo o Supremo Tribunal Federal tratar desse assunto.'};{'C': 'Os responsáveis legais podem representar a criança, dada a incapacidade civil absoluta desta, em ações que questionem a violação do direito à educação.'};Direito
11;2022;"Um prefeito recebeu de presente de uma empresa, habitual prestadora de serviços públicos do município, casa com terreno e com toda infraestrutura. O agente público não teria condições de adquirir a casa com recursos próprios, configurando-se, portanto, a situação de enriquecimento ilícito. Denunciado numa ação penal, o prefeito, na condição de réu, defendeu-se alegando que, apesar de ter recebido o imóvel de amigos, não havia dado nada em troca. Na instrução processual, os proprietários da empresa doadora do imóvel ao agente público relataram a prática usual de propinas em troca de favores e facilidades nos contratos com o Poder Público e, ainda, apresentaram comprovantes de depósitos realizados pela empresa. Outras testemunhas ouvidas confirmaram a prática de pagamento de propinas em troca de “favores”.
";"A partir da situação apresentada e das alterações introduzidas na Lei de Improbidade Administrativa, avalie as asserções a seguir e a relação proposta entre elas.
I. Para que se caracterize o ato de improbidade, deve necessariamente estar presente o dolo do agente político ou servidor, nas hipóteses de enriquecimento ilícito, prejuízo ao erário ou violação aos princípios da Administração Pública. 
PORQUE 
II. Os atos lesivos ocorridos por negligência, imprudência ou imperícia podem levar a outras consequências jurídicas, não se enquadrando mais como atos de improbidade administrativa. 
A respeito dessas asserções, assinale a opção correta.
";{'A': 'As asserções I e II são proposições verdadeiras, e a II é uma justificativa correta da I.', 'B': 'As asserções I e II são proposições verdadeiras, mas a II não é uma justificativa correta da I.', 'C': 'A asserção I é uma proposição verdadeira, e a II é uma proposição falsa.', 'D': 'A asserção I é uma proposição falsa, e a II é uma proposição verdadeira.', 'E': 'As asserções I e II são proposições falsas.'};{'B': 'As asserções I e II são proposições verdadeiras, mas a II não é uma justificativa correta da I.'};Direito
12;2022;"A nova Lei de Licitações (Lei n. 14.133/2021) estabelece diversas mudanças no processo licitatório, tornando a compra ou a contratação de bens e serviços mais rápida e eficiente. Entre as principais mudanças, a lei define que os processos licitatórios sejam realizados por meios eletrônicos, em um processo on-line. Além disso, promoveu a alteração nos tipos de licitação. Por meio de tais dispositivos, busca-se agilizar todo o processo de compra ou contratação de bens e serviços e fornecer mais transparência à sociedade.
Nova Lei de Licitações: vantagens e principais mudanças. Disponível no Portal de Compras Públicas. Acesso em: 15 jul. 2022 (adaptado).";"Suponha que Jorge, prefeito de um município no interior do Brasil, questionou sua assessoria jurídica a respeito da possibilidade de realizar um diálogo competitivo entre as empresas licitantes, previamente selecionadas em um processo licitatório, com o objetivo de desenvolver uma ou mais possibilidades que pudessem atender às necessidades da Administração Municipal naquele processo.
A partir das informações apresentadas no texto, analise a situação hipotética e assinale a opção correta.
";{'A': 'A aplicação da modalidade de diálogo competitivo da Administração Pública com as empresas licitantes daria causa a subjetivismos e a tratamentos diferenciados, o que comprometeria a isonomia, não sendo, portanto, aconselhada sua realização.', 'B': 'A adoção da modalidade de diálogo competitivo é viável para a realização de contratações integradas, porque possibilita que os licitantes sejam selecionados conforme critérios subjetivos e apresentem proposta final após o encerramento dos diálogos.', 'C': 'A adoção da modalidade de diálogo competitivo é possível para a contratação de obras, serviços e compras desde que sejam observados os critérios objetivos que devem orientar a seleção dos licitantes, os quais apresentarão proposta final após o encerramento dos diálogos.', 'D': 'A adoção da modalidade de diálogo competitivo é possível para contratações que exijam inovação de procedimentos, quando se tratar de contratação de startups, sendo os licitantes selecionados conforme critérios subjetivos, cabendo à Administração Pública apresentar o projeto final após o encerramento dos diálogos com os licitantes.', 'E': 'A adoção da modalidade de diálogo competitivo é possível para a contratação de obras, serviços e compras de caráter não comum e com valores acima de um milhão de reais, desde que seja analisada com base em critérios objetivos, e o diálogo seja aberto a qualquer interessado, cabendo à Administração Pública apresentar o projeto final após o encerramento dos diálogos com as empresas licitantes.'};{'C': 'A adoção da modalidade de diálogo competitivo é possível para a contratação de obras, serviços e compras desde que sejam observados os critérios objetivos que devem orientar a seleção dos licitantes, os quais apresentarão proposta final após o encerramento dos diálogos.'};Direito
13;2022;"Entre Direito Tributário e Economia há uma natural e necessária conexão, já que o Estado é o principal responsável pela regulação econômica. Daí, ser-lhe imperativo criar mecanismos que apontem à sociedade e ao mercado o modelo econômico que adotou. Nesse sentido, o Direito Tributário, na sua função extrafiscal, parece ser a ferramenta ideal para conduzir o contribuinte pelos caminhos econômicos pelos quais o Estado optou. Diz-se na sua função extrafiscal, porque a norma tributária pode assumir também a função fiscal e parafiscal.
Como se observa, a extrafiscalidade atua de modo a ""induzir” o agente econômico a se comportar tal como parece desejável ao Estado. Nesse aspecto, há muito se percebeu que a lei tributária é melhor obedecida quando, em lugar de determinar condutas, vale-se do meio mais sutil de influenciá-las, outorgando aos contribuintes subvenções, isenções, créditos presumidos, bonificações etc. Com tal artifício, as pessoas ficam com a sensação de que são livres para conduzir seus negócios, e tendem a fazer o que delas a Nação espera.
Fonte do Texto: CARRAZZA. Curso de Direito Constitucional. 2011 (adaptado).";"Considerando o texto apresentado e a intervenção do Estado no domínio econômico, avalie as asserções a seguir e a relação proposta entre elas.
I. Para que o Estado abra mão de uma receita, como no caso dos incentivos fiscais, deve haver um relevante interesse público que justifique tal decisão, como, por exemplo, a necessidade de aumentar o desenvolvimento econômico de determinado setor da economia. 
PORQUE 
II. Um dos papéis do Estado, quando é necessária a intervenção no domínio econômico, é o de indutor, de fomento, de estímulo a comportamentos, que pode ser obtido por meio de incentivos fiscais e financiamentos a taxas subsidiadas ou a fundo perdido. 
A respeito dessas asserções, assinale a opção correta.
";{'A': 'As asserções I e II são proposições verdadeiras, e a II é uma justificativa correta da I.', 'B': 'As asserções I e II são proposições verdadeiras, mas a II não é uma justificativa correta da I.', 'C': 'A asserção I é uma proposição verdadeira, e a II é uma proposição falsa.', 'D': 'A asserção I é uma proposição falsa, e a II é uma proposição verdadeira.', 'E': 'As asserções I e II são proposições falsas.'};{'B': 'As asserções I e II são proposições verdadeiras, mas a II não é uma justificativa correta da I.'};Direito
